District,Region,Date,Total_Cloud_Cover
Namayingo,Eastern,1984-03-31,0.6874856
Namayingo,Eastern,1984-04-30,0.85386497
Namayingo,Eastern,1984-05-31,0.64021665
Namayingo,Eastern,1984-06-30,0.73241675
Namayingo,Eastern,1984-07-31,0.70471084
Namayingo,Eastern,1984-08-31,0.78583026
Namayingo,Eastern,1984-09-30,0.8255173
Namayingo,Eastern,1984-10-31,0.8200296
Namayingo,Eastern,1984-11-30,0.89114887
Namayingo,Eastern,1984-12-31,0.6961425
Namayingo,Eastern,1985-01-31,0.6216243
Namayingo,Eastern,1985-02-28,0.81660813
Namayingo,Eastern,1985-03-31,0.75982016
Namayingo,Eastern,1985-04-30,0.9126749
Namayingo,Eastern,1985-05-31,0.8140596
Namayingo,Eastern,1985-06-30,0.6156408
Namayingo,Eastern,1985-07-31,0.74287236
Namayingo,Eastern,1985-08-31,0.61297554
Namayingo,Eastern,1985-09-30,0.7390347
Namayingo,Eastern,1985-10-31,0.8148125
Namayingo,Eastern,1985-11-30,0.8512453
Namayingo,Eastern,1985-12-31,0.7179
Namayingo,Eastern,1986-01-31,0.66882867
Namayingo,Eastern,1986-02-28,0.703246
Namayingo,Eastern,1986-03-31,0.78700906
Namayingo,Eastern,1986-04-30,0.91081274
Namayingo,Eastern,1986-05-31,0.86367226
Namayingo,Eastern,1986-06-30,0.7525404
Namayingo,Eastern,1986-07-31,0.6100546
Namayingo,Eastern,1986-08-31,0.65189034
Namayingo,Eastern,1986-09-30,0.7479864
Namayingo,Eastern,1986-10-31,0.85108984
Namayingo,Eastern,1986-11-30,0.87278783
Namayingo,Eastern,1986-12-31,0.754687
Namayingo,Eastern,1987-01-31,0.67573774
Namayingo,Eastern,1987-02-28,0.68447995
Namayingo,Eastern,1987-03-31,0.86033523
Namayingo,Eastern,1987-04-30,0.83136165
Namayingo,Eastern,1987-05-31,0.8911809
Namayingo,Eastern,1987-06-30,0.67591536
Namayingo,Eastern,1987-07-31,0.42800388
Namayingo,Eastern,1987-08-31,0.57556665
Namayingo,Eastern,1987-09-30,0.71731734
Namayingo,Eastern,1987-10-31,0.7369677
Namayingo,Eastern,1987-11-30,0.7810882
Namayingo,Eastern,1987-12-31,0.45368043
Namayingo,Eastern,1988-01-31,0.7244477
Namayingo,Eastern,1988-02-29,0.6425967
Namayingo,Eastern,1988-03-31,0.77970356
Namayingo,Eastern,1988-04-30,0.87423
Namayingo,Eastern,1988-05-31,0.666039
Namayingo,Eastern,1988-06-30,0.55605125
Namayingo,Eastern,1988-07-31,0.6775029
Namayingo,Eastern,1988-08-31,0.70065653
Namayingo,Eastern,1988-09-30,0.79237694
Namayingo,Eastern,1988-10-31,0.7991847
Namayingo,Eastern,1988-11-30,0.8332304
Namayingo,Eastern,1988-12-31,0.68201864
Namayingo,Eastern,1989-01-31,0.7712717
Namayingo,Eastern,1989-02-28,0.650231
Namayingo,Eastern,1989-03-31,0.7977568
Namayingo,Eastern,1989-04-30,0.8208035
Namayingo,Eastern,1989-05-31,0.8087689
Namayingo,Eastern,1989-06-30,0.65062946
Namayingo,Eastern,1989-07-31,0.603285
Namayingo,Eastern,1989-08-31,0.54350567
Namayingo,Eastern,1989-09-30,0.58430815
Namayingo,Eastern,1989-10-31,0.8171136
Namayingo,Eastern,1989-11-30,0.8483551
Namayingo,Eastern,1989-12-31,0.84918225
Namayingo,Eastern,1990-01-31,0.5543501
Namayingo,Eastern,1990-02-28,0.93877476
Namayingo,Eastern,1990-03-31,0.9412937
Namayingo,Eastern,1990-04-30,0.9041955
Namayingo,Eastern,1990-05-31,0.85181105
Namayingo,Eastern,1990-06-30,0.5099891
Namayingo,Eastern,1990-07-31,0.57039094
Namayingo,Eastern,1990-08-31,0.66597176
Namayingo,Eastern,1990-09-30,0.661911
Namayingo,Eastern,1990-10-31,0.8000929
Namayingo,Eastern,1990-11-30,0.82754433
Namayingo,Eastern,1990-12-31,0.7399222
Namayingo,Eastern,1991-01-31,0.7081152
Namayingo,Eastern,1991-02-28,0.5363204
Namayingo,Eastern,1991-03-31,0.71379316
Namayingo,Eastern,1991-04-30,0.9128705
Namayingo,Eastern,1991-05-31,0.84938174
Namayingo,Eastern,1991-06-30,0.74422675
Namayingo,Eastern,1991-07-31,0.63755196
Namayingo,Eastern,1991-08-31,0.6301363
Namayingo,Eastern,1991-09-30,0.68486863
Namayingo,Eastern,1991-10-31,0.7747427
Namayingo,Eastern,1991-11-30,0.87283456
Namayingo,Eastern,1991-12-31,0.69790727
Namayingo,Eastern,1992-01-31,0.6465261
Namayingo,Eastern,1992-02-29,0.6011535
Namayingo,Eastern,1992-03-31,0.66814005
Namayingo,Eastern,1992-04-30,0.8580505
Namayingo,Eastern,1992-05-31,0.77312005
Namayingo,Eastern,1992-06-30,0.7622957
Namayingo,Eastern,1992-07-31,0.76093847
Namayingo,Eastern,1992-08-31,0.5898091
Namayingo,Eastern,1992-09-30,0.6500746
Namayingo,Eastern,1992-10-31,0.81056726
Namayingo,Eastern,1992-11-30,0.81827164
Namayingo,Eastern,1992-12-31,0.8343992
Namayingo,Eastern,1993-01-31,0.69231343
Namayingo,Eastern,1993-02-28,0.72783655
Namayingo,Eastern,1993-03-31,0.6599163
Namayingo,Eastern,1993-04-30,0.8441164
Namayingo,Eastern,1993-05-31,0.76237917
Namayingo,Eastern,1993-06-30,0.62007016
Namayingo,Eastern,1993-07-31,0.47871956
Namayingo,Eastern,1993-08-31,0.6346591
Namayingo,Eastern,1993-09-30,0.5669686
Namayingo,Eastern,1993-10-31,0.8020525
Namayingo,Eastern,1993-11-30,0.7995498
Namayingo,Eastern,1993-12-31,0.6880114
Namayingo,Eastern,1994-01-31,0.5285677
Namayingo,Eastern,1994-02-28,0.64200515
Namayingo,Eastern,1994-03-31,0.78794235
Namayingo,Eastern,1994-04-30,0.83072627
Namayingo,Eastern,1994-05-31,0.7452323
Namayingo,Eastern,1994-06-30,0.75163186
Namayingo,Eastern,1994-07-31,0.79306775
Namayingo,Eastern,1994-08-31,0.62946755
Namayingo,Eastern,1994-09-30,0.7010344
Namayingo,Eastern,1994-10-31,0.8468815
Namayingo,Eastern,1994-11-30,0.87182474
Namayingo,Eastern,1994-12-31,0.6972819
Namayingo,Eastern,1995-01-31,0.57106787
Namayingo,Eastern,1995-02-28,0.713084
Namayingo,Eastern,1995-03-31,0.777828
Namayingo,Eastern,1995-04-30,0.88745844
Namayingo,Eastern,1995-05-31,0.7380184
Namayingo,Eastern,1995-06-30,0.6355268
Namayingo,Eastern,1995-07-31,0.59692734
Namayingo,Eastern,1995-08-31,0.40411448
Namayingo,Eastern,1995-09-30,0.64982665
Namayingo,Eastern,1995-10-31,0.8548254
Namayingo,Eastern,1995-11-30,0.7990881
Namayingo,Eastern,1995-12-31,0.6563902
Namayingo,Eastern,1996-01-31,0.57017165
Namayingo,Eastern,1996-02-29,0.5964799
Namayingo,Eastern,1996-03-31,0.78286016
Namayingo,Eastern,1996-04-30,0.7757772
Namayingo,Eastern,1996-05-31,0.83920956
Namayingo,Eastern,1996-06-30,0.6087235
Namayingo,Eastern,1996-07-31,0.647845
Namayingo,Eastern,1996-08-31,0.6319642
Namayingo,Eastern,1996-09-30,0.6672981
Namayingo,Eastern,1996-10-31,0.76746815
Namayingo,Eastern,1996-11-30,0.9092189
Namayingo,Eastern,1996-12-31,0.59564257
Namayingo,Eastern,1997-01-31,0.69753206
Namayingo,Eastern,1997-02-28,0.3294884
Namayingo,Eastern,1997-03-31,0.7116528
Namayingo,Eastern,1997-04-30,0.8929308
Namayingo,Eastern,1997-05-31,0.6137542
Namayingo,Eastern,1997-06-30,0.5500221
Namayingo,Eastern,1997-07-31,0.58415216
Namayingo,Eastern,1997-08-31,0.5894474
Namayingo,Eastern,1997-09-30,0.59106934
Namayingo,Eastern,1997-10-31,0.83197767
Namayingo,Eastern,1997-11-30,0.89297235
Namayingo,Eastern,1997-12-31,0.7810718
Namayingo,Eastern,1998-01-31,0.8136176
Namayingo,Eastern,1998-02-28,0.68591666
Namayingo,Eastern,1998-03-31,0.5994933
Namayingo,Eastern,1998-04-30,0.78796357
Namayingo,Eastern,1998-05-31,0.704132
Namayingo,Eastern,1998-06-30,0.66920215
Namayingo,Eastern,1998-07-31,0.6250597
Namayingo,Eastern,1998-08-31,0.53046817
Namayingo,Eastern,1998-09-30,0.573089
Namayingo,Eastern,1998-10-31,0.8520479
Namayingo,Eastern,1998-11-30,0.7795128
Namayingo,Eastern,1998-12-31,0.48945123
Namayingo,Eastern,1999-01-31,0.6110035
Namayingo,Eastern,1999-02-28,0.51482046
Namayingo,Eastern,1999-03-31,0.8114664
Namayingo,Eastern,1999-04-30,0.83807087
Namayingo,Eastern,1999-05-31,0.75215054
Namayingo,Eastern,1999-06-30,0.72816384
Namayingo,Eastern,1999-07-31,0.77645874
Namayingo,Eastern,1999-08-31,0.70346093
Namayingo,Eastern,1999-09-30,0.5377389
Namayingo,Eastern,1999-10-31,0.73573434
Namayingo,Eastern,1999-11-30,0.82603437
Namayingo,Eastern,1999-12-31,0.73724943
Namayingo,Eastern,2000-01-31,0.35563695
Namayingo,Eastern,2000-02-29,0.3929611
Namayingo,Eastern,2000-03-31,0.6515566
Namayingo,Eastern,2000-04-30,0.8779589
Namayingo,Eastern,2000-05-31,0.6534349
Namayingo,Eastern,2000-06-30,0.5869871
Namayingo,Eastern,2000-07-31,0.73836535
Namayingo,Eastern,2000-08-31,0.57581115
Namayingo,Eastern,2000-09-30,0.6336984
Namayingo,Eastern,2000-10-31,0.8374537
Namayingo,Eastern,2000-11-30,0.79710597
Namayingo,Eastern,2000-12-31,0.67134154
Namayingo,Eastern,2001-01-31,0.7356306
Namayingo,Eastern,2001-02-28,0.5179559
Namayingo,Eastern,2001-03-31,0.6659742
Namayingo,Eastern,2001-04-30,0.7770196
Namayingo,Eastern,2001-05-31,0.69226843
Namayingo,Eastern,2001-06-30,0.76094973
Namayingo,Eastern,2001-07-31,0.6056315
Namayingo,Eastern,2001-08-31,0.6839322
Namayingo,Eastern,2001-09-30,0.7362045
Namayingo,Eastern,2001-10-31,0.80917996
Namayingo,Eastern,2001-11-30,0.81378955
Namayingo,Eastern,2001-12-31,0.75062114
Namayingo,Eastern,2002-01-31,0.7643307
Namayingo,Eastern,2002-02-28,0.52557534
Namayingo,Eastern,2002-03-31,0.7621504
Namayingo,Eastern,2002-04-30,0.8530563
Namayingo,Eastern,2002-05-31,0.6871318
Namayingo,Eastern,2002-06-30,0.52625096
Namayingo,Eastern,2002-07-31,0.47818628
Namayingo,Eastern,2002-08-31,0.68975645
Namayingo,Eastern,2002-09-30,0.49861312
Namayingo,Eastern,2002-10-31,0.82567215
Namayingo,Eastern,2002-11-30,0.73191386
Namayingo,Eastern,2002-12-31,0.7644764
Namayingo,Eastern,2003-01-31,0.54897416
Namayingo,Eastern,2003-02-28,0.4513362
Namayingo,Eastern,2003-03-31,0.5850498
Namayingo,Eastern,2003-04-30,0.7703526
Namayingo,Eastern,2003-05-31,0.73026955
Namayingo,Eastern,2003-06-30,0.6693398
Namayingo,Eastern,2003-07-31,0.5419506
Namayingo,Eastern,2003-08-31,0.60733014
Namayingo,Eastern,2003-09-30,0.6104771
Namayingo,Eastern,2003-10-31,0.74000466
Namayingo,Eastern,2003-11-30,0.8219268
Namayingo,Eastern,2003-12-31,0.5604334
Namayingo,Eastern,2004-01-31,0.71177435
Namayingo,Eastern,2004-02-29,0.689576
Namayingo,Eastern,2004-03-31,0.74002683
Namayingo,Eastern,2004-04-30,0.8915006
Namayingo,Eastern,2004-05-31,0.6492812
Namayingo,Eastern,2004-06-30,0.6123335
Namayingo,Eastern,2004-07-31,0.6557868
Namayingo,Eastern,2004-08-31,0.619473
Namayingo,Eastern,2004-09-30,0.6761155
Namayingo,Eastern,2004-10-31,0.7108722
Namayingo,Eastern,2004-11-30,0.8256531
Namayingo,Eastern,2004-12-31,0.7547343
Namayingo,Eastern,2005-01-31,0.5205691
Namayingo,Eastern,2005-02-28,0.5503056
Namayingo,Eastern,2005-03-31,0.7185458
Namayingo,Eastern,2005-04-30,0.8178652
Namayingo,Eastern,2005-05-31,0.84736156
Namayingo,Eastern,2005-06-30,0.63209164
Namayingo,Eastern,2005-07-31,0.5701831
Namayingo,Eastern,2005-08-31,0.7094393
Namayingo,Eastern,2005-09-30,0.6924073
Namayingo,Eastern,2005-10-31,0.78477466
Namayingo,Eastern,2005-11-30,0.79870224
Namayingo,Eastern,2005-12-31,0.57307255
Namayingo,Eastern,2006-01-31,0.4987096
Namayingo,Eastern,2006-02-28,0.6353111
Namayingo,Eastern,2006-03-31,0.78041273
Namayingo,Eastern,2006-04-30,0.8715555
Namayingo,Eastern,2006-05-31,0.838308
Namayingo,Eastern,2006-06-30,0.7352242
Namayingo,Eastern,2006-07-31,0.6916101
Namayingo,Eastern,2006-08-31,0.61098593
Namayingo,Eastern,2006-09-30,0.6335549
Namayingo,Eastern,2006-10-31,0.6930452
Namayingo,Eastern,2006-11-30,0.8603694
Namayingo,Eastern,2006-12-31,0.7947424
Namayingo,Eastern,2007-01-31,0.6317338
Namayingo,Eastern,2007-02-28,0.7513062
Namayingo,Eastern,2007-03-31,0.58256614
Namayingo,Eastern,2007-04-30,0.78906286
Namayingo,Eastern,2007-05-31,0.69670975
Namayingo,Eastern,2007-06-30,0.68069464
Namayingo,Eastern,2007-07-31,0.6532868
Namayingo,Eastern,2007-08-31,0.66021717
Namayingo,Eastern,2007-09-30,0.7207836
Namayingo,Eastern,2007-10-31,0.7602169
Namayingo,Eastern,2007-11-30,0.7428719
Namayingo,Eastern,2007-12-31,0.53094137
Namayingo,Eastern,2008-01-31,0.6821496
Namayingo,Eastern,2008-02-29,0.7405711
Namayingo,Eastern,2008-03-31,0.7013825
Namayingo,Eastern,2008-04-30,0.7716491
Namayingo,Eastern,2008-05-31,0.67287624
Namayingo,Eastern,2008-06-30,0.75804466
Namayingo,Eastern,2008-07-31,0.7271162
Namayingo,Eastern,2008-08-31,0.7114544
Namayingo,Eastern,2008-09-30,0.62775743
Namayingo,Eastern,2008-10-31,0.78833395
Namayingo,Eastern,2008-11-30,0.7590245
Namayingo,Eastern,2008-12-31,0.66398525
Namayingo,Eastern,2009-01-31,0.5830416
Namayingo,Eastern,2009-02-28,0.5353429
Namayingo,Eastern,2009-03-31,0.5870048
Namayingo,Eastern,2009-04-30,0.799585
Namayingo,Eastern,2009-05-31,0.8167175
Namayingo,Eastern,2009-06-30,0.44083038
Namayingo,Eastern,2009-07-31,0.5869423
Namayingo,Eastern,2009-08-31,0.53099203
Namayingo,Eastern,2009-09-30,0.6932883
Namayingo,Eastern,2009-10-31,0.84019405
Namayingo,Eastern,2009-11-30,0.68880844
Namayingo,Eastern,2009-12-31,0.7645292
Namayingo,Eastern,2010-01-31,0.52821916
Namayingo,Eastern,2010-02-28,0.74578285
Namayingo,Eastern,2010-03-31,0.7583065
Namayingo,Eastern,2010-04-30,0.9047192
Namayingo,Eastern,2010-05-31,0.7404602
Namayingo,Eastern,2010-06-30,0.6166039
Namayingo,Eastern,2010-07-31,0.63631
Namayingo,Eastern,2010-08-31,0.6482411
Namayingo,Eastern,2010-09-30,0.6719888
Namayingo,Eastern,2010-10-31,0.7890051
Namayingo,Eastern,2010-11-30,0.7714798
Namayingo,Eastern,2010-12-31,0.6271278
Namayingo,Eastern,2011-01-31,0.59129936
Namayingo,Eastern,2011-02-28,0.5051193
Namayingo,Eastern,2011-03-31,0.6891981
Namayingo,Eastern,2011-04-30,0.7708035
Namayingo,Eastern,2011-05-31,0.75687635
Namayingo,Eastern,2011-06-30,0.72818214
Namayingo,Eastern,2011-07-31,0.58008945
Namayingo,Eastern,2011-08-31,0.7126493
Namayingo,Eastern,2011-09-30,0.80523384
Namayingo,Eastern,2011-10-31,0.8136595
Namayingo,Eastern,2011-11-30,0.8351448
Namayingo,Eastern,2011-12-31,0.60070264
Namayingo,Eastern,2012-01-31,0.5796109
Namayingo,Eastern,2012-02-29,0.6105716
Namayingo,Eastern,2012-03-31,0.5991481
Namayingo,Eastern,2012-04-30,0.90858346
Namayingo,Eastern,2012-05-31,0.77157587
Namayingo,Eastern,2012-06-30,0.8081269
Namayingo,Eastern,2012-07-31,0.69270384
Namayingo,Eastern,2012-08-31,0.6993673
Namayingo,Eastern,2012-09-30,0.6625679
Namayingo,Eastern,2012-10-31,0.848835
Namayingo,Eastern,2012-11-30,0.7869773
Namayingo,Eastern,2012-12-31,0.6978638
Namayingo,Eastern,2013-01-31,0.6169733
Namayingo,Eastern,2013-02-28,0.62500095
Namayingo,Eastern,2013-03-31,0.8095565
Namayingo,Eastern,2013-04-30,0.89297104
Namayingo,Eastern,2013-05-31,0.62874734
Namayingo,Eastern,2013-06-30,0.6405724
Namayingo,Eastern,2013-07-31,0.629316
Namayingo,Eastern,2013-08-31,0.62184036
Namayingo,Eastern,2013-09-30,0.6013571
Namayingo,Eastern,2013-10-31,0.78514814
Namayingo,Eastern,2013-11-30,0.78795624
Namayingo,Eastern,2013-12-31,0.61260784
Namayingo,Eastern,2014-01-31,0.5442033
Namayingo,Eastern,2014-02-28,0.729595
Namayingo,Eastern,2014-03-31,0.68411624
Namayingo,Eastern,2014-04-30,0.7370354
Namayingo,Eastern,2014-05-31,0.65268356
Namayingo,Eastern,2014-06-30,0.5466455
Namayingo,Eastern,2014-07-31,0.5260442
Namayingo,Eastern,2014-08-31,0.7205874
Namayingo,Eastern,2014-09-30,0.6368465
Namayingo,Eastern,2014-10-31,0.6590007
Namayingo,Eastern,2014-11-30,0.76226294
Namayingo,Eastern,2014-12-31,0.5905582
Namayingo,Eastern,2015-01-31,0.47696346
Namayingo,Eastern,2015-02-28,0.61484224
Namayingo,Eastern,2015-03-31,0.6203888
Namayingo,Eastern,2015-04-30,0.8552101
Namayingo,Eastern,2015-05-31,0.6798591
Namayingo,Eastern,2015-06-30,0.6061501
Namayingo,Eastern,2015-07-31,0.6315831
Namayingo,Eastern,2015-08-31,0.4061819
Namayingo,Eastern,2015-09-30,0.58149755
Namayingo,Eastern,2015-10-31,0.84928113
Namayingo,Eastern,2015-11-30,0.83110857
Namayingo,Eastern,2015-12-31,0.6671034
Namayingo,Eastern,2016-01-31,0.7034176
Namayingo,Eastern,2016-02-29,0.52251965
Namayingo,Eastern,2016-03-31,0.55318797
Namayingo,Eastern,2016-04-30,0.8941134
Namayingo,Eastern,2016-05-31,0.65715784
Namayingo,Eastern,2016-06-30,0.58752024
Namayingo,Eastern,2016-07-31,0.57119715
Namayingo,Eastern,2016-08-31,0.4505867
Namayingo,Eastern,2016-09-30,0.51653385
Namayingo,Eastern,2016-10-31,0.6825501
Namayingo,Eastern,2016-11-30,0.77786964
Namayingo,Eastern,2016-12-31,0.5202342
Namayingo,Eastern,2017-01-31,0.45457754
Namayingo,Eastern,2017-02-28,0.5396842
Namayingo,Eastern,2017-03-31,0.6130352
Namayingo,Eastern,2017-04-30,0.779982
Namayingo,Eastern,2017-05-31,0.6091841
Namayingo,Eastern,2017-06-30,0.591005
Namayingo,Eastern,2017-07-31,0.63306755
Namayingo,Eastern,2017-08-31,0.59224224
Namayingo,Eastern,2017-09-30,0.6575263
Namayingo,Eastern,2017-10-31,0.69089353
Namayingo,Eastern,2017-11-30,0.71236295
Namayingo,Eastern,2017-12-31,0.5535135
Namayingo,Eastern,2018-01-31,0.5328768
Namayingo,Eastern,2018-02-28,0.6080127
Namayingo,Eastern,2018-03-31,0.8138319
Namayingo,Eastern,2018-04-30,0.9396536
Namayingo,Eastern,2018-05-31,0.7393047
Namayingo,Eastern,2018-06-30,0.690921
Namayingo,Eastern,2018-07-31,0.51543057
Namayingo,Eastern,2018-08-31,0.5614077
Namayingo,Eastern,2018-09-30,0.5819529
Namayingo,Eastern,2018-10-31,0.7696864
Namayingo,Eastern,2018-11-30,0.74136245
Namayingo,Eastern,2018-12-31,0.64772105
Namayingo,Eastern,2019-01-31,0.5438275
Namayingo,Eastern,2019-02-28,0.54382855
Namayingo,Eastern,2019-03-31,0.48014158
Namayingo,Eastern,2019-04-30,0.753875
Namayingo,Eastern,2019-05-31,0.83835965
Namayingo,Eastern,2019-06-30,0.67086315
Namayingo,Eastern,2019-07-31,0.7012982
Namayingo,Eastern,2019-08-31,0.5938705
Namayingo,Eastern,2019-09-30,0.65587366
Namayingo,Eastern,2019-10-31,0.886433
Namayingo,Eastern,2019-11-30,0.80981576
Namayingo,Eastern,2019-12-31,0.735456
Namayingo,Eastern,2020-01-31,0.697105
Namayingo,Eastern,2020-02-29,0.65754944
Namayingo,Eastern,2020-03-31,0.8070301
Namayingo,Eastern,2020-04-30,0.78680193
Namayingo,Eastern,2020-05-31,0.6415572
Namayingo,Eastern,2020-06-30,0.649228
Namayingo,Eastern,2020-07-31,0.6758965
Namayingo,Eastern,2020-08-31,0.67992723
Namayingo,Eastern,2020-09-30,0.6208968
Namayingo,Eastern,2020-10-31,0.7579214
Namayingo,Eastern,2020-11-30,0.71244687
Namayingo,Eastern,2020-12-31,0.5795469
Namayingo,Eastern,2021-01-31,0.6291677
Namayingo,Eastern,2021-02-28,0.74628705
Namayingo,Eastern,2021-03-31,0.69170046
Namayingo,Eastern,2021-04-30,0.80358905
Namayingo,Eastern,2021-05-31,0.66193515
Namayingo,Eastern,2021-06-30,0.53359306
Namayingo,Eastern,2021-07-31,0.6510506
Namayingo,Eastern,2021-08-31,0.5907475
Namayingo,Eastern,2021-09-30,0.660195
Namayingo,Eastern,2021-10-31,0.6701846
Namayingo,Eastern,2021-11-30,0.70785093
Namayingo,Eastern,2021-12-31,0.74908984
Namayingo,Eastern,2022-01-31,0.72791874
Namayingo,Eastern,2022-02-28,0.80955994
Namayingo,Eastern,2022-03-31,0.5589446
Namayingo,Eastern,2022-04-30,0.7965838
Namayingo,Eastern,2022-05-31,0.7241003
Namayingo,Eastern,2022-06-30,0.5382657
Namayingo,Eastern,2022-07-31,0.67752683
Namayingo,Eastern,2022-08-31,0.6793558
Namayingo,Eastern,2022-09-30,0.64594805
Namayingo,Eastern,2022-10-31,0.6675668
Namayingo,Eastern,2022-11-30,0.85652924
Namayingo,Eastern,2022-12-31,0.7030944
Namayingo,Eastern,2023-01-31,0.35712683
Namayingo,Eastern,2023-02-28,0.44568473
Namayingo,Eastern,2023-03-31,0.7894506
Namayingo,Eastern,2023-04-30,0.8399248
Namayingo,Eastern,2023-05-31,0.49647298
Namayingo,Eastern,2023-06-30,0.64835036
Namayingo,Eastern,2023-07-31,0.48849005
Namayingo,Eastern,2023-08-31,0.4831093
Namayingo,Eastern,2023-09-30,0.63156736
Namayingo,Eastern,2023-10-31,0.73824036
Namayingo,Eastern,2023-11-30,0.8805326
Namayingo,Eastern,2023-12-31,0.6962017
Namayingo,Eastern,2024-01-31,0.74063224
Namayingo,Eastern,2024-02-29,0.6275603
Namayingo,Eastern,2024-03-31,0.552914
Namayingo,Eastern,2024-04-30,0.7810774
Namayingo,Eastern,2024-05-31,0.60083735
Namayingo,Eastern,2024-06-30,0.5037785
Namayingo,Eastern,2024-07-31,0.74956566
Namayingo,Eastern,2024-08-31,0.6421944
Namayingo,Eastern,2024-09-30,0.6006456
Namayingo,Eastern,2024-10-31,0.7069342
Namayingo,Eastern,2024-11-30,0.75892675
Namayingo,Eastern,2024-12-31,0.6062028
Namayingo,Eastern,2025-01-31,0.49965596
Namayingo,Eastern,2025-02-28,0.43684664
Namayingo,Eastern,2025-03-31,0.7499235
Namayingo,Eastern,2025-04-30,0.7559449
Namayingo,Eastern,2025-05-31,0.75766456
Namayingo,Eastern,2025-06-30,0.53341496
Namayingo,Eastern,2025-07-31,0.5926086
Namayingo,Eastern,2025-08-31,0.6896945
Namayingo,Eastern,2025-09-30,0.6047015
Namayingo,Eastern,2025-10-31,0.7416688
Namayingo,Eastern,2025-11-30,0.66586244
Namutumba,Eastern,1981-01-31,0.46800432
Namutumba,Eastern,1981-02-28,0.59472
Namutumba,Eastern,1981-03-31,0.8871983
Namutumba,Eastern,1981-04-30,0.88993937
Namutumba,Eastern,1981-05-31,0.78011346
Namutumba,Eastern,1981-06-30,0.65406823
Namutumba,Eastern,1981-07-31,0.76424795
Namutumba,Eastern,1981-08-31,0.8161068
Namutumba,Eastern,1981-09-30,0.81410676
Namutumba,Eastern,1981-10-31,0.82697076
Namutumba,Eastern,1981-11-30,0.7960396
Namutumba,Eastern,1981-12-31,0.61812794
Namutumba,Eastern,1982-01-31,0.66319597
Namutumba,Eastern,1982-02-28,0.6959201
Namutumba,Eastern,1982-03-31,0.69937116
Namutumba,Eastern,1982-04-30,0.9340564
Namutumba,Eastern,1982-05-31,0.9179494
Namutumba,Eastern,1982-06-30,0.6727735
Namutumba,Eastern,1982-07-31,0.6635094
Namutumba,Eastern,1982-08-31,0.816942
Namutumba,Eastern,1982-09-30,0.74977475
Namutumba,Eastern,1982-10-31,0.8689401
Namutumba,Eastern,1982-11-30,0.86785954
Namutumba,Eastern,1982-12-31,0.66499984
Namutumba,Eastern,1983-01-31,0.58938104
Namutumba,Eastern,1983-02-28,0.616278
Namutumba,Eastern,1983-03-31,0.7814008
Namutumba,Eastern,1983-04-30,0.868794
Namutumba,Eastern,1983-05-31,0.85273284
Namutumba,Eastern,1983-06-30,0.7255163
Namutumba,Eastern,1983-07-31,0.6586585
Namutumba,Eastern,1983-08-31,0.7781047
Namutumba,Eastern,1983-09-30,0.77329934
Namutumba,Eastern,1983-10-31,0.9100793
Namutumba,Eastern,1983-11-30,0.86837685
Namutumba,Eastern,1983-12-31,0.7652462
Namutumba,Eastern,1984-01-31,0.6166037
Namutumba,Eastern,1984-02-29,0.39231005
Namutumba,Eastern,1984-03-31,0.67998534
Namutumba,Eastern,1984-04-30,0.8608251
Namutumba,Eastern,1984-05-31,0.73744696
Namutumba,Eastern,1984-06-30,0.80562013
Namutumba,Eastern,1984-07-31,0.7580618
Namutumba,Eastern,1984-08-31,0.819564
Namutumba,Eastern,1984-09-30,0.82360196
Namutumba,Eastern,1984-10-31,0.85195744
Namutumba,Eastern,1984-11-30,0.8912106
Namutumba,Eastern,1984-12-31,0.6835185
Namutumba,Eastern,1985-01-31,0.5946322
Namutumba,Eastern,1985-02-28,0.7694177
Namutumba,Eastern,1985-03-31,0.7568325
Namutumba,Eastern,1985-04-30,0.93538463
Namutumba,Eastern,1985-05-31,0.832098
Namutumba,Eastern,1985-06-30,0.69009835
Namutumba,Eastern,1985-07-31,0.8018431
Namutumba,Eastern,1985-08-31,0.7332734
Namutumba,Eastern,1985-09-30,0.8234977
Namutumba,Eastern,1985-10-31,0.83279437
Namutumba,Eastern,1985-11-30,0.82867616
Namutumba,Eastern,1985-12-31,0.7646419
Namutumba,Eastern,1986-01-31,0.6406535
Namutumba,Eastern,1986-02-28,0.70518047
Namutumba,Eastern,1986-03-31,0.7823266
Namutumba,Eastern,1986-04-30,0.9344876
Namutumba,Eastern,1986-05-31,0.87396693
Namutumba,Eastern,1986-06-30,0.83721685
Namutumba,Eastern,1986-07-31,0.7200223
Namutumba,Eastern,1986-08-31,0.7202198
Namutumba,Eastern,1986-09-30,0.7795398
Namutumba,Eastern,1986-10-31,0.81015146
Namutumba,Eastern,1986-11-30,0.87794816
Namutumba,Eastern,1986-12-31,0.76002127
Namutumba,Eastern,1987-01-31,0.631446
Namutumba,Eastern,1987-02-28,0.6723166
Namutumba,Eastern,1987-03-31,0.84956473
Namutumba,Eastern,1987-04-30,0.85106844
Namutumba,Eastern,1987-05-31,0.89954597
Namutumba,Eastern,1987-06-30,0.7592085
Namutumba,Eastern,1987-07-31,0.55610037
Namutumba,Eastern,1987-08-31,0.67634815
Namutumba,Eastern,1987-09-30,0.7602481
Namutumba,Eastern,1987-10-31,0.7935397
Namutumba,Eastern,1987-11-30,0.8188117
