District,Region,Date,Wind_U_Component
Rwampara,Western,1981-01-31,-0.4621089
Rwampara,Western,1981-02-28,-0.760707
Rwampara,Western,1981-03-31,-0.020996422
Rwampara,Western,1981-04-30,-0.3432574
Rwampara,Western,1981-05-31,-0.58297765
Rwampara,Western,1981-06-30,-0.7184842
Rwampara,Western,1981-07-31,-0.6409169
Rwampara,Western,1981-08-31,-0.52162266
Rwampara,Western,1981-09-30,-0.438845
Rwampara,Western,1981-10-31,-0.39293626
Rwampara,Western,1981-11-30,-0.39798847
Rwampara,Western,1981-12-31,-0.51370364
Rwampara,Western,1982-01-31,-0.2776465
Rwampara,Western,1982-02-28,-0.29492372
Rwampara,Western,1982-03-31,-0.6024216
Rwampara,Western,1982-04-30,-0.616239
Rwampara,Western,1982-05-31,-0.62819105
Rwampara,Western,1982-06-30,-0.8541629
Rwampara,Western,1982-07-31,-1.0036259
Rwampara,Western,1982-08-31,-1.0043
Rwampara,Western,1982-09-30,-0.8337678
Rwampara,Western,1982-10-31,-0.4413567
Rwampara,Western,1982-11-30,-0.095352955
Rwampara,Western,1982-12-31,-0.28440917
Rwampara,Western,1983-01-31,-0.3609461
Rwampara,Western,1983-02-28,-0.41879258
Rwampara,Western,1983-03-31,-0.5908712
Rwampara,Western,1983-04-30,-0.56779706
Rwampara,Western,1983-05-31,-0.8109395
Rwampara,Western,1983-06-30,-0.7280593
Rwampara,Western,1983-07-31,-0.8987776
Rwampara,Western,1983-08-31,-0.37362647
Rwampara,Western,1983-09-30,-0.6125793
Rwampara,Western,1983-10-31,-0.18498044
Rwampara,Western,1983-11-30,-0.26827517
Rwampara,Western,1983-12-31,0.08883501
Rwampara,Western,1984-01-31,0.25134593
Rwampara,Western,1984-02-29,-0.18775676
Rwampara,Western,1984-03-31,-0.44046137
Rwampara,Western,1984-04-30,-0.47193164
Rwampara,Western,1984-05-31,-0.87556374
Rwampara,Western,1984-06-30,-1.1209949
Rwampara,Western,1984-07-31,-0.9756895
Rwampara,Western,1984-08-31,-0.69729704
Rwampara,Western,1984-09-30,-0.35146514
Rwampara,Western,1984-10-31,-0.48573753
Rwampara,Western,1984-11-30,-0.063854516
Rwampara,Western,1984-12-31,-0.25498012
Rwampara,Western,1985-01-31,-0.4396674
Rwampara,Western,1985-02-28,0.6300052
Rwampara,Western,1985-03-31,-0.3593803
Rwampara,Western,1985-04-30,-0.10166864
Rwampara,Western,1985-05-31,-0.6766332
Rwampara,Western,1985-06-30,-0.5492692
Rwampara,Western,1985-07-31,-0.7680708
Rwampara,Western,1985-08-31,-1.0064619
Rwampara,Western,1985-09-30,-0.5418813
Rwampara,Western,1985-10-31,-0.50186783
Rwampara,Western,1985-11-30,-0.33349308
Rwampara,Western,1985-12-31,-0.3373016
Rwampara,Western,1986-01-31,0.05856081
Rwampara,Western,1986-02-28,-0.05780633
Rwampara,Western,1986-03-31,-0.32723823
Rwampara,Western,1986-04-30,-0.29369885
Rwampara,Western,1986-05-31,-0.6693774
Rwampara,Western,1986-06-30,-0.39575374
Rwampara,Western,1986-07-31,-0.63017344
Rwampara,Western,1986-08-31,-0.9555511
Rwampara,Western,1986-09-30,-0.5683321
Rwampara,Western,1986-10-31,-0.29950565
Rwampara,Western,1986-11-30,-0.38423696
Rwampara,Western,1986-12-31,-0.11977567
Rwampara,Western,1987-01-31,-0.048853084
Rwampara,Western,1987-02-28,-0.3076956
Rwampara,Western,1987-03-31,-0.25415367
Rwampara,Western,1987-04-30,-0.56029487
Rwampara,Western,1987-05-31,-0.60898703
Rwampara,Western,1987-06-30,-0.48575652
Rwampara,Western,1987-07-31,-0.9696297
Rwampara,Western,1987-08-31,-1.0721829
Rwampara,Western,1987-09-30,-0.5041447
Rwampara,Western,1987-10-31,-0.6446489
Rwampara,Western,1987-11-30,-0.36272478
Rwampara,Western,1987-12-31,-0.5394776
Rwampara,Western,1988-01-31,-0.18990141
Rwampara,Western,1988-02-29,-0.62148345
Rwampara,Western,1988-03-31,-0.24822125
Rwampara,Western,1988-04-30,-0.3972377
Rwampara,Western,1988-05-31,-0.7125941
Rwampara,Western,1988-06-30,-0.8767308
Rwampara,Western,1988-07-31,-0.5915312
Rwampara,Western,1988-08-31,-0.5703168
Rwampara,Western,1988-09-30,-0.37065583
Rwampara,Western,1988-10-31,-0.37435824
Rwampara,Western,1988-11-30,-0.4161026
Rwampara,Western,1988-12-31,-0.54950947
Rwampara,Western,1989-01-31,0.78114235
Rwampara,Western,1989-02-28,-0.28266224
Rwampara,Western,1989-03-31,-0.04464603
Rwampara,Western,1989-04-30,-0.61690843
Rwampara,Western,1989-05-31,-0.6563842
Rwampara,Western,1989-06-30,-0.77468306
Rwampara,Western,1989-07-31,-0.6825523
Rwampara,Western,1989-08-31,-0.82991326
Rwampara,Western,1989-09-30,-0.64266264
Rwampara,Western,1989-10-31,-0.38403475
Rwampara,Western,1989-11-30,-0.6361504
Rwampara,Western,1989-12-31,-0.19952203
Rwampara,Western,1990-01-31,-0.7204771
Rwampara,Western,1990-02-28,-0.005328814
Rwampara,Western,1990-03-31,-0.3933596
Rwampara,Western,1990-04-30,-0.3643571
Rwampara,Western,1990-05-31,-0.5765379
Rwampara,Western,1990-06-30,-0.85990804
Rwampara,Western,1990-07-31,-0.83680654
Rwampara,Western,1990-08-31,-0.911203
Rwampara,Western,1990-09-30,-0.5669925
Rwampara,Western,1990-10-31,-0.37966067
Rwampara,Western,1990-11-30,-0.61938757
Rwampara,Western,1990-12-31,-0.36551133
Rwampara,Western,1991-01-31,-0.38874656
Rwampara,Western,1991-02-28,-0.14423561
Rwampara,Western,1991-03-31,-0.46974757
Rwampara,Western,1991-04-30,-0.4013172
Rwampara,Western,1991-05-31,-0.33512944
Rwampara,Western,1991-06-30,-0.3305084
Rwampara,Western,1991-07-31,-0.59098166
Rwampara,Western,1991-08-31,-0.4541956
Rwampara,Western,1991-09-30,-0.6353753
Rwampara,Western,1991-10-31,-0.12597878
Rwampara,Western,1991-11-30,-0.49399617
Rwampara,Western,1991-12-31,-0.25722468
Rwampara,Western,1992-01-31,-0.5071257
Rwampara,Western,1992-02-29,-0.19279163
Rwampara,Western,1992-03-31,-0.47645536
Rwampara,Western,1992-04-30,-0.43343472
Rwampara,Western,1992-05-31,-0.6362965
Rwampara,Western,1992-06-30,-0.42789984
Rwampara,Western,1992-07-31,-0.67770314
Rwampara,Western,1992-08-31,-0.84397084
Rwampara,Western,1992-09-30,-0.7346522
Rwampara,Western,1992-10-31,-0.21798484
Rwampara,Western,1992-11-30,-0.45679557
Rwampara,Western,1992-12-31,-0.46090662
Rwampara,Western,1993-01-31,-0.18309675
Rwampara,Western,1993-02-28,-0.20981802
Rwampara,Western,1993-03-31,-0.6307403
Rwampara,Western,1993-04-30,-0.64184767
Rwampara,Western,1993-05-31,-0.52513367
Rwampara,Western,1993-06-30,-0.48541564
Rwampara,Western,1993-07-31,-0.93822736
Rwampara,Western,1993-08-31,-0.729269
Rwampara,Western,1993-09-30,-0.828752
Rwampara,Western,1993-10-31,-0.62671083
Rwampara,Western,1993-11-30,-0.28358892
Rwampara,Western,1993-12-31,-0.37624428
Rwampara,Western,1994-01-31,-0.22867273
Rwampara,Western,1994-02-28,0.33186677
Rwampara,Western,1994-03-31,-0.21927299
Rwampara,Western,1994-04-30,-0.58495396
Rwampara,Western,1994-05-31,-0.5299273
Rwampara,Western,1994-06-30,-0.48158494
Rwampara,Western,1994-07-31,-0.7273178
Rwampara,Western,1994-08-31,-0.6277839
Rwampara,Western,1994-09-30,-0.6941697
Rwampara,Western,1994-10-31,-0.34016088
Rwampara,Western,1994-11-30,-0.13693188
Rwampara,Western,1994-12-31,-0.43519855
Rwampara,Western,1995-01-31,-0.10279528
Rwampara,Western,1995-02-28,0.11439235
Rwampara,Western,1995-03-31,-0.53713393
Rwampara,Western,1995-04-30,-0.5466572
Rwampara,Western,1995-05-31,-0.68704075
Rwampara,Western,1995-06-30,-0.42886123
Rwampara,Western,1995-07-31,-0.79470044
Rwampara,Western,1995-08-31,-1.1411288
Rwampara,Western,1995-09-30,-0.70056295
Rwampara,Western,1995-10-31,-0.25402218
Rwampara,Western,1995-11-30,-0.2829676
Rwampara,Western,1995-12-31,-0.33808073
Rwampara,Western,1996-01-31,-0.21443221
Rwampara,Western,1996-02-29,-0.17370816
Rwampara,Western,1996-03-31,-0.33147427
Rwampara,Western,1996-04-30,-0.8018218
Rwampara,Western,1996-05-31,-0.8216176
Rwampara,Western,1996-06-30,-0.4488616
Rwampara,Western,1996-07-31,-0.543833
Rwampara,Western,1996-08-31,-0.33523455
Rwampara,Western,1996-09-30,-0.32602835
Rwampara,Western,1996-10-31,-0.35043344
Rwampara,Western,1996-11-30,-0.25961778
Rwampara,Western,1996-12-31,-0.2807866
Rwampara,Western,1997-01-31,-0.13463402
Rwampara,Western,1997-02-28,-0.10144345
Rwampara,Western,1997-03-31,-0.50358784
Rwampara,Western,1997-04-30,-0.118524656
Rwampara,Western,1997-05-31,-0.6425696
Rwampara,Western,1997-06-30,-0.790475
Rwampara,Western,1997-07-31,-0.790099
Rwampara,Western,1997-08-31,-0.8025576
Rwampara,Western,1997-09-30,-0.95936227
Rwampara,Western,1997-10-31,-0.6963403
Rwampara,Western,1997-11-30,-0.16848588
Rwampara,Western,1997-12-31,0.010167809
Rwampara,Western,1998-01-31,-0.19217888
Rwampara,Western,1998-02-28,0.20583001
Rwampara,Western,1998-03-31,-0.4966267
Rwampara,Western,1998-04-30,-0.76060086
Rwampara,Western,1998-05-31,-0.4905485
Rwampara,Western,1998-06-30,-0.64414763
Rwampara,Western,1998-07-31,-0.7948539
Rwampara,Western,1998-08-31,-0.68194956
Rwampara,Western,1998-09-30,-0.7074375
Rwampara,Western,1998-10-31,-0.26708153
Rwampara,Western,1998-11-30,-0.7453376
Rwampara,Western,1998-12-31,-0.48987812
Rwampara,Western,1999-01-31,-0.328008
Rwampara,Western,1999-02-28,-0.7317952
Rwampara,Western,1999-03-31,-0.23804034
Rwampara,Western,1999-04-30,-0.7593884
Rwampara,Western,1999-05-31,-0.8971089
Rwampara,Western,1999-06-30,-1.0510433
Rwampara,Western,1999-07-31,-1.0489559
Rwampara,Western,1999-08-31,-0.7345624
Rwampara,Western,1999-09-30,-0.78563887
Rwampara,Western,1999-10-31,-0.5156444
Rwampara,Western,1999-11-30,-0.49623933
Rwampara,Western,1999-12-31,-0.46804398
Rwampara,Western,2000-01-31,-0.27388674
Rwampara,Western,2000-02-29,-0.13439263
Rwampara,Western,2000-03-31,-0.21157412
Rwampara,Western,2000-04-30,-0.55818415
Rwampara,Western,2000-05-31,-0.78713614
Rwampara,Western,2000-06-30,-0.98125625
Rwampara,Western,2000-07-31,-0.8286757
Rwampara,Western,2000-08-31,-0.8353109
Rwampara,Western,2000-09-30,-0.95973104
Rwampara,Western,2000-10-31,-0.481244
Rwampara,Western,2000-11-30,-0.17937717
Rwampara,Western,2000-12-31,-0.15845881
Rwampara,Western,2001-01-31,0.36400923
Rwampara,Western,2001-02-28,-0.294468
Rwampara,Western,2001-03-31,-0.34611166
Rwampara,Western,2001-04-30,-0.6898488
Rwampara,Western,2001-05-31,-0.7001021
Rwampara,Western,2001-06-30,-0.69153535
Rwampara,Western,2001-07-31,-0.60016304
Rwampara,Western,2001-08-31,-0.48689967
Rwampara,Western,2001-09-30,-0.4823338
Rwampara,Western,2001-10-31,-0.21489896
Rwampara,Western,2001-11-30,-0.40236562
Rwampara,Western,2001-12-31,-0.47800732
Rwampara,Western,2002-01-31,0.005536669
Rwampara,Western,2002-02-28,-0.49979746
Rwampara,Western,2002-03-31,-0.3015854
Rwampara,Western,2002-04-30,-0.5295609
Rwampara,Western,2002-05-31,-0.6187094
Rwampara,Western,2002-06-30,-0.7190586
Rwampara,Western,2002-07-31,-0.99770045
Rwampara,Western,2002-08-31,-1.0658104
Rwampara,Western,2002-09-30,-1.1007645
Rwampara,Western,2002-10-31,-0.521353
Rwampara,Western,2002-11-30,-0.26780832
Rwampara,Western,2002-12-31,-0.1043347
Rwampara,Western,2003-01-31,-0.3351401
Rwampara,Western,2003-02-28,-0.31088325
Rwampara,Western,2003-03-31,-0.31564033
Rwampara,Western,2003-04-30,-0.43572485
Rwampara,Western,2003-05-31,-0.7587481
Rwampara,Western,2003-06-30,-0.7988483
Rwampara,Western,2003-07-31,-0.8617935
Rwampara,Western,2003-08-31,-0.57535166
Rwampara,Western,2003-09-30,-0.7164694
Rwampara,Western,2003-10-31,-0.7561277
Rwampara,Western,2003-11-30,-0.55479044
Rwampara,Western,2003-12-31,-0.6253149
Rwampara,Western,2004-01-31,-0.31715244
Rwampara,Western,2004-02-29,-0.2868876
Rwampara,Western,2004-03-31,-0.49649683
Rwampara,Western,2004-04-30,-0.4675879
Rwampara,Western,2004-05-31,-0.7519897
Rwampara,Western,2004-06-30,-1.1351113
Rwampara,Western,2004-07-31,-0.8732116
Rwampara,Western,2004-08-31,-0.76318735
Rwampara,Western,2004-09-30,-0.6236131
Rwampara,Western,2004-10-31,-0.7046075
Rwampara,Western,2004-11-30,-0.45229688
Rwampara,Western,2004-12-31,-0.41132542
Rwampara,Western,2005-01-31,-0.4842015
Rwampara,Western,2005-02-28,-0.92953384
Rwampara,Western,2005-03-31,-0.4251116
Rwampara,Western,2005-04-30,-0.60975164
Rwampara,Western,2005-05-31,-0.4918023
Rwampara,Western,2005-06-30,-0.7721622
Rwampara,Western,2005-07-31,-0.9572836
Rwampara,Western,2005-08-31,-0.7085527
Rwampara,Western,2005-09-30,-0.52406025
Rwampara,Western,2005-10-31,-0.4825939
Rwampara,Western,2005-11-30,-0.5499587
Rwampara,Western,2005-12-31,-0.5352122
Rwampara,Western,2006-01-31,-0.44833028
Rwampara,Western,2006-02-28,-0.2698149
Rwampara,Western,2006-03-31,-0.2952735
Rwampara,Western,2006-04-30,-0.6331324
Rwampara,Western,2006-05-31,-0.48420566
Rwampara,Western,2006-06-30,-0.8398877
Rwampara,Western,2006-07-31,-0.7830045
Rwampara,Western,2006-08-31,-0.5767059
Rwampara,Western,2006-09-30,-0.94982904
Rwampara,Western,2006-10-31,-0.86969
Rwampara,Western,2006-11-30,-0.25203416
Rwampara,Western,2006-12-31,0.11133268
Rwampara,Western,2007-01-31,-0.0073183686
Rwampara,Western,2007-02-28,0.049836818
Rwampara,Western,2007-03-31,-0.78003305
Rwampara,Western,2007-04-30,-0.7649687
Rwampara,Western,2007-05-31,-0.9009595
Rwampara,Western,2007-06-30,-0.48896345
Rwampara,Western,2007-07-31,-0.6724411
Rwampara,Western,2007-08-31,-0.71212876
Rwampara,Western,2007-09-30,-0.46407345
Rwampara,Western,2007-10-31,-0.5384996
Rwampara,Western,2007-11-30,-0.33523834
Rwampara,Western,2007-12-31,-0.31676868
Rwampara,Western,2008-01-31,-0.31756407
Rwampara,Western,2008-02-29,-0.25222808
Rwampara,Western,2008-03-31,-0.2325251
Rwampara,Western,2008-04-30,-0.79145837
Rwampara,Western,2008-05-31,-0.84906185
Rwampara,Western,2008-06-30,-0.7675603
Rwampara,Western,2008-07-31,-0.6604518
Rwampara,Western,2008-08-31,-0.7440558
Rwampara,Western,2008-09-30,-0.58864015
Rwampara,Western,2008-10-31,-0.36549124
Rwampara,Western,2008-11-30,-0.33487344
Rwampara,Western,2008-12-31,-0.54117376
Rwampara,Western,2009-01-31,-0.33015484
Rwampara,Western,2009-02-28,-0.44077837
Rwampara,Western,2009-03-31,-0.5797766
Rwampara,Western,2009-04-30,-0.49588257
Rwampara,Western,2009-05-31,-0.61535364
Rwampara,Western,2009-06-30,-0.967608
Rwampara,Western,2009-07-31,-1.1215311
Rwampara,Western,2009-08-31,-1.0020424
Rwampara,Western,2009-09-30,-0.6835397
Rwampara,Western,2009-10-31,-0.6673737
Rwampara,Western,2009-11-30,-0.32265323
Rwampara,Western,2009-12-31,-0.2677122
Rwampara,Western,2010-01-31,-0.32315218
Rwampara,Western,2010-02-28,-0.3357205
Rwampara,Western,2010-03-31,-0.58043563
Rwampara,Western,2010-04-30,-0.7092073
Rwampara,Western,2010-05-31,-0.60639673
Rwampara,Western,2010-06-30,-0.8416598
Rwampara,Western,2010-07-31,-1.0260648
Rwampara,Western,2010-08-31,-0.9283232
Rwampara,Western,2010-09-30,-0.6680529
Rwampara,Western,2010-10-31,-0.48483482
Rwampara,Western,2010-11-30,-0.4581327
Rwampara,Western,2010-12-31,-0.29085538
Rwampara,Western,2011-01-31,-0.29654902
Rwampara,Western,2011-02-28,-0.43740344
Rwampara,Western,2011-03-31,-0.2830034
Rwampara,Western,2011-04-30,-0.6357817
Rwampara,Western,2011-05-31,-0.52558565
Rwampara,Western,2011-06-30,-0.41654143
Rwampara,Western,2011-07-31,-0.5915169
Rwampara,Western,2011-08-31,-0.46856517
Rwampara,Western,2011-09-30,-0.29444006
Rwampara,Western,2011-10-31,-0.28653353
Rwampara,Western,2011-11-30,-0.060175113
Rwampara,Western,2011-12-31,-0.0749318
Rwampara,Western,2012-01-31,0.060312312
Rwampara,Western,2012-02-29,-0.44153053
Rwampara,Western,2012-03-31,-0.3509162
Rwampara,Western,2012-04-30,-0.3515574
Rwampara,Western,2012-05-31,-0.37972808
Rwampara,Western,2012-06-30,-0.45896336
Rwampara,Western,2012-07-31,-0.41382793
Rwampara,Western,2012-08-31,-0.39371186
Rwampara,Western,2012-09-30,-0.38373005
Rwampara,Western,2012-10-31,-0.38519835
Rwampara,Western,2012-11-30,-0.35229114
Rwampara,Western,2012-12-31,-0.20418046
Rwampara,Western,2013-01-31,-0.11377429
Rwampara,Western,2013-02-28,-0.53133607
Rwampara,Western,2013-03-31,-0.3696846
Rwampara,Western,2013-04-30,-0.48869422
Rwampara,Western,2013-05-31,-0.72414875
Rwampara,Western,2013-06-30,-0.6951512
Rwampara,Western,2013-07-31,-0.61960924
Rwampara,Western,2013-08-31,-0.63860154
Rwampara,Western,2013-09-30,-0.29544914
Rwampara,Western,2013-10-31,-0.5676096
Rwampara,Western,2013-11-30,-0.25940427
Rwampara,Western,2013-12-31,-0.24282625
Rwampara,Western,2014-01-31,-0.41028368
Rwampara,Western,2014-02-28,0.23296002
Rwampara,Western,2014-03-31,-0.44074893
Rwampara,Western,2014-04-30,-0.66979665
Rwampara,Western,2014-05-31,-0.9540913
Rwampara,Western,2014-06-30,-0.7334535
Rwampara,Western,2014-07-31,-0.8546072
Rwampara,Western,2014-08-31,-0.41362745
Rwampara,Western,2014-09-30,-0.6292058
Rwampara,Western,2014-10-31,-0.4051823
Rwampara,Western,2014-11-30,-0.5281757
Rwampara,Western,2014-12-31,-0.3241828
Rwampara,Western,2015-01-31,0.47362536
Rwampara,Western,2015-02-28,-0.39965847
Rwampara,Western,2015-03-31,-0.47392428
Rwampara,Western,2015-04-30,-0.10829574
Rwampara,Western,2015-05-31,-0.72079355
Rwampara,Western,2015-06-30,-0.39659855
Rwampara,Western,2015-07-31,-0.8639282
Rwampara,Western,2015-08-31,-1.0665061
Rwampara,Western,2015-09-30,-0.72027975
Rwampara,Western,2015-10-31,-0.35825405
Rwampara,Western,2015-11-30,-0.12550153
Rwampara,Western,2015-12-31,-0.15337116
Rwampara,Western,2016-01-31,0.06252943
Rwampara,Western,2016-02-29,-0.20265965
Rwampara,Western,2016-03-31,-0.4242991
Rwampara,Western,2016-04-30,-0.29520535
Rwampara,Western,2016-05-31,-0.63216525
Rwampara,Western,2016-06-30,-0.7474656
Rwampara,Western,2016-07-31,-0.63393724
Rwampara,Western,2016-08-31,-1.1277804
Rwampara,Western,2016-09-30,-0.76513654
Rwampara,Western,2016-10-31,-0.5076783
Rwampara,Western,2016-11-30,-0.35338244
Rwampara,Western,2016-12-31,-0.48001844
Rwampara,Western,2017-01-31,-0.32786104
Rwampara,Western,2017-02-28,-0.19667657
Rwampara,Western,2017-03-31,-0.33327672
Rwampara,Western,2017-04-30,-0.62712705
Rwampara,Western,2017-05-31,-0.7083528
Rwampara,Western,2017-06-30,-0.94781095
Rwampara,Western,2017-07-31,-0.48567545
Rwampara,Western,2017-08-31,-0.61044514
Rwampara,Western,2017-09-30,-0.3231357
Rwampara,Western,2017-10-31,-0.37800914
Rwampara,Western,2017-11-30,-0.40281194
Rwampara,Western,2017-12-31,-0.50411654
Rwampara,Western,2018-01-31,0.3423897
Rwampara,Western,2018-02-28,-0.2740408
Rwampara,Western,2018-03-31,-0.10587241
Rwampara,Western,2018-04-30,-0.121257275
Rwampara,Western,2018-05-31,-0.5746765
Rwampara,Western,2018-06-30,-0.61938137
Rwampara,Western,2018-07-31,-1.0398942
Rwampara,Western,2018-08-31,-0.48128125
Rwampara,Western,2018-09-30,-0.7032858
Rwampara,Western,2018-10-31,-0.6177211
Rwampara,Western,2018-11-30,-0.5331248
Rwampara,Western,2018-12-31,-0.2364519
Rwampara,Western,2019-01-31,-0.383565
Rwampara,Western,2019-02-28,-0.40127006
Rwampara,Western,2019-03-31,-0.23251882
Rwampara,Western,2019-04-30,-0.3472413
Rwampara,Western,2019-05-31,-0.68265
Rwampara,Western,2019-06-30,-0.2999584
Rwampara,Western,2019-07-31,-0.50320125
Rwampara,Western,2019-08-31,-0.6437997
Rwampara,Western,2019-09-30,-0.59754294
Rwampara,Western,2019-10-31,-0.4239518
Rwampara,Western,2019-11-30,-0.41627222
Rwampara,Western,2019-12-31,-0.060540415
Rwampara,Western,2020-01-31,0.029774174
Rwampara,Western,2020-02-29,-0.49569896
Rwampara,Western,2020-03-31,-0.36306417
Rwampara,Western,2020-04-30,-0.6592554
Rwampara,Western,2020-05-31,-0.78136593
Rwampara,Western,2020-06-30,-0.73244756
Rwampara,Western,2020-07-31,-0.75764
Rwampara,Western,2020-08-31,-0.72913903
Rwampara,Western,2020-09-30,-0.44359666
Rwampara,Western,2020-10-31,-0.41916937
Rwampara,Western,2020-11-30,-0.3166094
Rwampara,Western,2020-12-31,-0.34550327
Rwampara,Western,2021-01-31,-0.4012292
Rwampara,Western,2021-02-28,-0.14614265
Rwampara,Western,2021-03-31,-0.5868289
Rwampara,Western,2021-04-30,-0.8893987
Rwampara,Western,2021-05-31,-0.682835
Rwampara,Western,2021-06-30,-1.054561
Rwampara,Western,2021-07-31,-0.9056272
Rwampara,Western,2021-08-31,-0.76074094
Rwampara,Western,2021-09-30,-0.61865723
Rwampara,Western,2021-10-31,-0.6351056
Rwampara,Western,2021-11-30,-0.47287586
Rwampara,Western,2021-12-31,-0.66741514
Rwampara,Western,2022-01-31,-0.34157237
Rwampara,Western,2022-02-28,-0.14571592
Rwampara,Western,2022-03-31,-0.49619183
Rwampara,Western,2022-04-30,-0.5487798
Rwampara,Western,2022-05-31,-0.577577
Rwampara,Western,2022-06-30,-0.84916544
Rwampara,Western,2022-07-31,-0.88323385
Rwampara,Western,2022-08-31,-0.39062384
Rwampara,Western,2022-09-30,-0.21284318
Rwampara,Western,2022-10-31,-0.59129745
Rwampara,Western,2022-11-30,-0.12898861
Rwampara,Western,2022-12-31,-0.25003785
Rwampara,Western,2023-01-31,-0.35549167
Rwampara,Western,2023-02-28,-0.060547967
Rwampara,Western,2023-03-31,-0.17747845
Rwampara,Western,2023-04-30,-0.5558938
Rwampara,Western,2023-05-31,-0.72510207
Rwampara,Western,2023-06-30,-0.75602925
Rwampara,Western,2023-07-31,-1.1244171
Rwampara,Western,2023-08-31,-1.2733985
Rwampara,Western,2023-09-30,-0.3548412
Rwampara,Western,2023-10-31,-0.5183326
Rwampara,Western,2023-11-30,-0.27239555
Rwampara,Western,2023-12-31,-0.20927876
Rwampara,Western,2024-01-31,0.21024144
Rwampara,Western,2024-02-29,-0.28348124
Rwampara,Western,2024-03-31,-0.67281586
Rwampara,Western,2024-04-30,-0.40987417
Rwampara,Western,2024-05-31,-0.7721561
Rwampara,Western,2024-06-30,-1.1353846
Rwampara,Western,2024-07-31,-0.45776978
Rwampara,Western,2024-08-31,-0.6208699
Rwampara,Western,2024-09-30,-0.7918043
Rwampara,Western,2024-10-31,-0.5453883
Rwampara,Western,2024-11-30,-0.464087
Rwampara,Western,2024-12-31,-0.33701965
Rwampara,Western,2025-01-31,-0.13271028
Rwampara,Western,2025-02-28,-0.6537441
Rwampara,Western,2025-03-31,-0.57465726
Rwampara,Western,2025-04-30,-0.52718073
Rwampara,Western,2025-05-31,-0.7484826
Rwampara,Western,2025-06-30,-0.7016244
Rwampara,Western,2025-07-31,-0.9507684
Rwampara,Western,2025-08-31,-0.40704805
Rwampara,Western,2025-09-30,-0.68264043
Rwampara,Western,2025-10-31,-0.25920457
Rwampara,Western,2025-11-30,-0.64299417
Serere,Eastern,1981-01-31,-0.09770336
Serere,Eastern,1981-02-28,-0.57004404
Serere,Eastern,1981-03-31,0.07422367
Serere,Eastern,1981-04-30,-0.42023796
Serere,Eastern,1981-05-31,0.00815605
Serere,Eastern,1981-06-30,-0.22433482
Serere,Eastern,1981-07-31,-0.3463704
Serere,Eastern,1981-08-31,-0.27230966
Serere,Eastern,1981-09-30,-0.1985541
Serere,Eastern,1981-10-31,0.10859659
Serere,Eastern,1981-11-30,0.02786822
Serere,Eastern,1981-12-31,-0.15229921
Serere,Eastern,1982-01-31,0.2680242
Serere,Eastern,1982-02-28,0.02430468
Serere,Eastern,1982-03-31,0.055525992
Serere,Eastern,1982-04-30,-0.22536346
Serere,Eastern,1982-05-31,-0.22510588
Serere,Eastern,1982-06-30,-0.37157264
Serere,Eastern,1982-07-31,-0.56855553
Serere,Eastern,1982-08-31,-0.69746053
Serere,Eastern,1982-09-30,-0.13213938
Serere,Eastern,1982-10-31,-0.083389424
Serere,Eastern,1982-11-30,-0.27676505
Serere,Eastern,1982-12-31,-1.017057
Serere,Eastern,1983-01-31,-0.5924208
Serere,Eastern,1983-02-28,-0.72820413
Serere,Eastern,1983-03-31,-0.016991073
Serere,Eastern,1983-04-30,-0.025318358
Serere,Eastern,1983-05-31,-0.16233389
Serere,Eastern,1983-06-30,-0.11092839
Serere,Eastern,1983-07-31,-0.4493486
Serere,Eastern,1983-08-31,-0.1118927
Serere,Eastern,1983-09-30,-0.46805352
Serere,Eastern,1983-10-31,0.07262402
Serere,Eastern,1983-11-30,-0.049513645
Serere,Eastern,1983-12-31,0.09933306
Serere,Eastern,1984-01-31,0.16372964
Serere,Eastern,1984-02-29,-0.31399426
Serere,Eastern,1984-03-31,0.1548407
Serere,Eastern,1984-04-30,0.14842099
Serere,Eastern,1984-05-31,-0.088743456
Serere,Eastern,1984-06-30,-0.3405608
Serere,Eastern,1984-07-31,-0.38825625
Serere,Eastern,1984-08-31,-0.29432926
Serere,Eastern,1984-09-30,-0.029678345
Serere,Eastern,1984-10-31,0.05516118
Serere,Eastern,1984-11-30,-0.0012643188
Serere,Eastern,1984-12-31,-0.7949277
Serere,Eastern,1985-01-31,-0.5050413
Serere,Eastern,1985-02-28,0.26329413
Serere,Eastern,1985-03-31,-0.36774707
Serere,Eastern,1985-04-30,-0.0064768717
Serere,Eastern,1985-05-31,-0.15215726
Serere,Eastern,1985-06-30,-0.40730703
Serere,Eastern,1985-07-31,-0.52163947
Serere,Eastern,1985-08-31,-0.6529465
Serere,Eastern,1985-09-30,-0.1395234
Serere,Eastern,1985-10-31,0.07696468
Serere,Eastern,1985-11-30,-0.21039331
Serere,Eastern,1985-12-31,0.060817655
Serere,Eastern,1986-01-31,0.06847476
Serere,Eastern,1986-02-28,0.008219905
Serere,Eastern,1986-03-31,-0.052454673
Serere,Eastern,1986-04-30,0.01781305
Serere,Eastern,1986-05-31,-0.14960974
Serere,Eastern,1986-06-30,-0.23878223
Serere,Eastern,1986-07-31,-0.4958352
Serere,Eastern,1986-08-31,-0.72271526
Serere,Eastern,1986-09-30,-0.22864267
Serere,Eastern,1986-10-31,0.20261294
Serere,Eastern,1986-11-30,0.14280038
