District,Region,Date,Wind_V_Component
Mbale,Eastern,2023-05-31,-0.058232993
Mbale,Eastern,2023-06-30,-0.10130558
Mbale,Eastern,2023-07-31,-0.027908592
Mbale,Eastern,2023-08-31,-0.0045262817
Mbale,Eastern,2023-09-30,-0.22532533
Mbale,Eastern,2023-10-31,-0.12307374
Mbale,Eastern,2023-11-30,0.16054028
Mbale,Eastern,2023-12-31,0.17240083
Mbale,Eastern,2024-01-31,0.21874008
Mbale,Eastern,2024-02-29,0.39977217
Mbale,Eastern,2024-03-31,0.35894364
Mbale,Eastern,2024-04-30,0.31715232
Mbale,Eastern,2024-05-31,0.032922894
Mbale,Eastern,2024-06-30,0.019912148
Mbale,Eastern,2024-07-31,-0.25454652
Mbale,Eastern,2024-08-31,-0.2794405
Mbale,Eastern,2024-09-30,-0.16124752
Mbale,Eastern,2024-10-31,-0.11225182
Mbale,Eastern,2024-11-30,0.08296791
Mbale,Eastern,2024-12-31,0.264656
Mbale,Eastern,2025-01-31,0.27901343
Mbale,Eastern,2025-02-28,0.2723152
Mbale,Eastern,2025-03-31,0.3411627
Mbale,Eastern,2025-04-30,0.11722908
Mbale,Eastern,2025-05-31,0.21146479
Mbale,Eastern,2025-06-30,0.08278304
Mbale,Eastern,2025-07-31,-0.17300825
Mbale,Eastern,2025-08-31,-0.26250166
Mbale,Eastern,2025-09-30,-0.22681868
Mbale,Eastern,2025-10-31,-0.16277164
Mbale,Eastern,2025-11-30,-0.21250479
Mbarara,Western,1981-01-31,0.012879936
Mbarara,Western,1981-02-28,0.06210077
Mbarara,Western,1981-03-31,0.12120832
Mbarara,Western,1981-04-30,0.70960224
Mbarara,Western,1981-05-31,1.0837033
Mbarara,Western,1981-06-30,1.1365511
Mbarara,Western,1981-07-31,0.4622477
Mbarara,Western,1981-08-31,0.2985155
Mbarara,Western,1981-09-30,-0.015154995
Mbarara,Western,1981-10-31,0.15309513
Mbarara,Western,1981-11-30,-0.3326477
Mbarara,Western,1981-12-31,-0.15786725
Mbarara,Western,1982-01-31,-0.24292043
Mbarara,Western,1982-02-28,-0.2229519
Mbarara,Western,1982-03-31,0.45807624
Mbarara,Western,1982-04-30,0.68209213
Mbarara,Western,1982-05-31,1.1286445
Mbarara,Western,1982-06-30,1.1662455
Mbarara,Western,1982-07-31,1.1945816
Mbarara,Western,1982-08-31,0.63387907
Mbarara,Western,1982-09-30,0.24843614
Mbarara,Western,1982-10-31,-0.014034018
Mbarara,Western,1982-11-30,-0.27337876
Mbarara,Western,1982-12-31,-0.5876139
Mbarara,Western,1983-01-31,-0.5855377
Mbarara,Western,1983-02-28,-0.0438841
Mbarara,Western,1983-03-31,0.4005471
Mbarara,Western,1983-04-30,0.86208165
Mbarara,Western,1983-05-31,1.3107218
Mbarara,Western,1983-06-30,0.8482572
Mbarara,Western,1983-07-31,0.87321043
Mbarara,Western,1983-08-31,0.33042985
Mbarara,Western,1983-09-30,0.13225459
Mbarara,Western,1983-10-31,-0.086747035
Mbarara,Western,1983-11-30,-0.25419888
Mbarara,Western,1983-12-31,-0.19371143
Mbarara,Western,1984-01-31,-0.48879772
Mbarara,Western,1984-02-29,0.053895053
Mbarara,Western,1984-03-31,0.82430387
Mbarara,Western,1984-04-30,1.1198404
Mbarara,Western,1984-05-31,1.3200094
Mbarara,Western,1984-06-30,1.4922063
Mbarara,Western,1984-07-31,0.9872995
Mbarara,Western,1984-08-31,0.55877614
Mbarara,Western,1984-09-30,0.10413672
Mbarara,Western,1984-10-31,0.36250913
Mbarara,Western,1984-11-30,0.086754374
Mbarara,Western,1984-12-31,-0.36210495
Mbarara,Western,1985-01-31,0.041921265
Mbarara,Western,1985-02-28,-0.028356327
Mbarara,Western,1985-03-31,0.6563246
Mbarara,Western,1985-04-30,0.7226125
Mbarara,Western,1985-05-31,1.2768693
Mbarara,Western,1985-06-30,0.94909453
Mbarara,Western,1985-07-31,1.1042609
Mbarara,Western,1985-08-31,1.156945
Mbarara,Western,1985-09-30,0.37714314
Mbarara,Western,1985-10-31,0.3661136
Mbarara,Western,1985-11-30,0.3425997
Mbarara,Western,1985-12-31,-0.20621355
Mbarara,Western,1986-01-31,-0.08318825
Mbarara,Western,1986-02-28,0.28815973
Mbarara,Western,1986-03-31,0.52773106
Mbarara,Western,1986-04-30,0.982862
Mbarara,Western,1986-05-31,1.4439259
Mbarara,Western,1986-06-30,1.0181922
Mbarara,Western,1986-07-31,0.7328094
Mbarara,Western,1986-08-31,0.56458765
Mbarara,Western,1986-09-30,0.1926277
Mbarara,Western,1986-10-31,-0.19029394
Mbarara,Western,1986-11-30,0.122166425
Mbarara,Western,1986-12-31,-0.5180909
Mbarara,Western,1987-01-31,-0.13329077
Mbarara,Western,1987-02-28,0.276969
Mbarara,Western,1987-03-31,0.31432697
Mbarara,Western,1987-04-30,0.6513498
Mbarara,Western,1987-05-31,1.3385036
Mbarara,Western,1987-06-30,0.84147865
Mbarara,Western,1987-07-31,0.9738802
Mbarara,Western,1987-08-31,1.1315365
Mbarara,Western,1987-09-30,0.22898144
Mbarara,Western,1987-10-31,0.025487699
Mbarara,Western,1987-11-30,0.14299878
Mbarara,Western,1987-12-31,-0.4135927
Mbarara,Western,1988-01-31,-0.29477113
Mbarara,Western,1988-02-29,0.21292956
Mbarara,Western,1988-03-31,0.3979686
Mbarara,Western,1988-04-30,1.0633831
Mbarara,Western,1988-05-31,1.2700701
Mbarara,Western,1988-06-30,1.3658578
Mbarara,Western,1988-07-31,0.6317801
Mbarara,Western,1988-08-31,0.55872375
Mbarara,Western,1988-09-30,0.3175786
Mbarara,Western,1988-10-31,0.0016812123
Mbarara,Western,1988-11-30,-0.0036468059
Mbarara,Western,1988-12-31,-0.08279131
Mbarara,Western,1989-01-31,-0.497105
Mbarara,Western,1989-02-28,-0.27486122
Mbarara,Western,1989-03-31,0.20793055
Mbarara,Western,1989-04-30,1.0816512
Mbarara,Western,1989-05-31,1.4413056
Mbarara,Western,1989-06-30,1.7031281
Mbarara,Western,1989-07-31,0.99945897
Mbarara,Western,1989-08-31,0.6792402
Mbarara,Western,1989-09-30,0.5132362
Mbarara,Western,1989-10-31,-0.060876086
Mbarara,Western,1989-11-30,0.25489646
Mbarara,Western,1989-12-31,-0.19460969
Mbarara,Western,1990-01-31,-0.114259884
Mbarara,Western,1990-02-28,-0.03650881
Mbarara,Western,1990-03-31,0.36850765
Mbarara,Western,1990-04-30,0.63838136
Mbarara,Western,1990-05-31,1.1032355
Mbarara,Western,1990-06-30,1.1965556
Mbarara,Western,1990-07-31,0.9055419
Mbarara,Western,1990-08-31,0.64560217
Mbarara,Western,1990-09-30,0.3585438
Mbarara,Western,1990-10-31,0.08027299
Mbarara,Western,1990-11-30,0.31538114
Mbarara,Western,1990-12-31,0.15362376
Mbarara,Western,1991-01-31,-0.13757575
Mbarara,Western,1991-02-28,-0.020154547
Mbarara,Western,1991-03-31,0.34113622
Mbarara,Western,1991-04-30,0.87963206
Mbarara,Western,1991-05-31,1.0830908
Mbarara,Western,1991-06-30,0.72300434
Mbarara,Western,1991-07-31,0.96731853
Mbarara,Western,1991-08-31,0.31278366
Mbarara,Western,1991-09-30,0.18309304
Mbarara,Western,1991-10-31,0.04241357
Mbarara,Western,1991-11-30,0.06961047
Mbarara,Western,1991-12-31,-0.4124946
Mbarara,Western,1992-01-31,-0.12485128
Mbarara,Western,1992-02-29,-0.22873317
Mbarara,Western,1992-03-31,0.6544025
Mbarara,Western,1992-04-30,0.9194484
Mbarara,Western,1992-05-31,1.2915641
Mbarara,Western,1992-06-30,0.8715135
Mbarara,Western,1992-07-31,0.80001366
Mbarara,Western,1992-08-31,0.6861778
Mbarara,Western,1992-09-30,0.33536458
Mbarara,Western,1992-10-31,-0.23039675
Mbarara,Western,1992-11-30,-0.03099007
Mbarara,Western,1992-12-31,-0.2592249
Mbarara,Western,1993-01-31,-0.22064191
Mbarara,Western,1993-02-28,-0.14787327
Mbarara,Western,1993-03-31,0.284851
Mbarara,Western,1993-04-30,0.7512659
Mbarara,Western,1993-05-31,0.81137824
Mbarara,Western,1993-06-30,0.699792
Mbarara,Western,1993-07-31,1.1485498
Mbarara,Western,1993-08-31,0.5471317
Mbarara,Western,1993-09-30,0.24106196
Mbarara,Western,1993-10-31,3.84748e-05
Mbarara,Western,1993-11-30,-0.03875728
Mbarara,Western,1993-12-31,-0.22806843
Mbarara,Western,1994-01-31,-0.016009813
Mbarara,Western,1994-02-28,-0.18263483
Mbarara,Western,1994-03-31,0.246662
Mbarara,Western,1994-04-30,1.0906632
Mbarara,Western,1994-05-31,1.024041
Mbarara,Western,1994-06-30,0.6791681
Mbarara,Western,1994-07-31,1.0150571
Mbarara,Western,1994-08-31,0.53009266
Mbarara,Western,1994-09-30,0.19286396
Mbarara,Western,1994-10-31,-0.05412151
Mbarara,Western,1994-11-30,-0.16502897
Mbarara,Western,1994-12-31,-0.26732638
Mbarara,Western,1995-01-31,-0.2446956
Mbarara,Western,1995-02-28,0.056578726
Mbarara,Western,1995-03-31,0.569932
Mbarara,Western,1995-04-30,1.021106
Mbarara,Western,1995-05-31,1.454972
Mbarara,Western,1995-06-30,0.73489165
Mbarara,Western,1995-07-31,0.8494562
Mbarara,Western,1995-08-31,1.0869014
Mbarara,Western,1995-09-30,0.21106124
Mbarara,Western,1995-10-31,-0.15206122
Mbarara,Western,1995-11-30,-0.32677135
Mbarara,Western,1995-12-31,-0.40165603
Mbarara,Western,1996-01-31,-0.19723198
Mbarara,Western,1996-02-29,0.10409372
Mbarara,Western,1996-03-31,0.2989511
Mbarara,Western,1996-04-30,1.2989123
Mbarara,Western,1996-05-31,1.2037203
Mbarara,Western,1996-06-30,0.6093463
Mbarara,Western,1996-07-31,0.6722218
Mbarara,Western,1996-08-31,0.313886
Mbarara,Western,1996-09-30,0.13984057
Mbarara,Western,1996-10-31,-0.010023035
Mbarara,Western,1996-11-30,-0.21206519
Mbarara,Western,1996-12-31,-0.35310948
Mbarara,Western,1997-01-31,-0.29746503
Mbarara,Western,1997-02-28,-0.38867202
Mbarara,Western,1997-03-31,0.3488868
Mbarara,Western,1997-04-30,0.66322434
Mbarara,Western,1997-05-31,1.0669365
Mbarara,Western,1997-06-30,1.3225234
Mbarara,Western,1997-07-31,1.1331673
Mbarara,Western,1997-08-31,0.42038843
Mbarara,Western,1997-09-30,0.35244
Mbarara,Western,1997-10-31,0.20085827
Mbarara,Western,1997-11-30,-0.122017324
Mbarara,Western,1997-12-31,-0.18064585
Mbarara,Western,1998-01-31,-0.33714032
Mbarara,Western,1998-02-28,-0.17609532
Mbarara,Western,1998-03-31,0.48283982
Mbarara,Western,1998-04-30,1.2656534
Mbarara,Western,1998-05-31,1.082088
Mbarara,Western,1998-06-30,1.2305522
Mbarara,Western,1998-07-31,1.0685866
Mbarara,Western,1998-08-31,0.72643256
Mbarara,Western,1998-09-30,0.37648946
Mbarara,Western,1998-10-31,-0.06217544
Mbarara,Western,1998-11-30,-0.11817873
Mbarara,Western,1998-12-31,-0.47277212
Mbarara,Western,1999-01-31,-0.15073077
Mbarara,Western,1999-02-28,-0.064989455
Mbarara,Western,1999-03-31,0.16681144
Mbarara,Western,1999-04-30,1.1750393
Mbarara,Western,1999-05-31,1.2723066
Mbarara,Western,1999-06-30,1.3466225
Mbarara,Western,1999-07-31,1.2184274
Mbarara,Western,1999-08-31,0.5698817
Mbarara,Western,1999-09-30,0.38606858
Mbarara,Western,1999-10-31,-0.24633574
Mbarara,Western,1999-11-30,-0.028978793
Mbarara,Western,1999-12-31,0.11636539
Mbarara,Western,2000-01-31,-0.43405223
Mbarara,Western,2000-02-29,-0.32689565
Mbarara,Western,2000-03-31,0.35658586
Mbarara,Western,2000-04-30,0.9329525
Mbarara,Western,2000-05-31,0.8922554
Mbarara,Western,2000-06-30,1.305532
Mbarara,Western,2000-07-31,0.94228125
Mbarara,Western,2000-08-31,0.611387
Mbarara,Western,2000-09-30,0.303908
Mbarara,Western,2000-10-31,-0.18629867
Mbarara,Western,2000-11-30,-0.22191161
Mbarara,Western,2000-12-31,-0.2650509
Mbarara,Western,2001-01-31,-0.37911224
Mbarara,Western,2001-02-28,0.17143553
Mbarara,Western,2001-03-31,0.21807235
Mbarara,Western,2001-04-30,1.0816565
Mbarara,Western,2001-05-31,1.3647125
Mbarara,Western,2001-06-30,1.0460682
Mbarara,Western,2001-07-31,0.9284791
Mbarara,Western,2001-08-31,0.5366932
Mbarara,Western,2001-09-30,0.042341806
Mbarara,Western,2001-10-31,0.002875831
Mbarara,Western,2001-11-30,0.034632176
Mbarara,Western,2001-12-31,-0.101494044
Mbarara,Western,2002-01-31,-0.12821284
Mbarara,Western,2002-02-28,0.30718344
Mbarara,Western,2002-03-31,0.3604906
Mbarara,Western,2002-04-30,1.2974432
Mbarara,Western,2002-05-31,1.1559696
Mbarara,Western,2002-06-30,1.216258
Mbarara,Western,2002-07-31,1.2460371
Mbarara,Western,2002-08-31,1.036992
Mbarara,Western,2002-09-30,0.5400528
Mbarara,Western,2002-10-31,-0.05074942
Mbarara,Western,2002-11-30,-0.0120182
Mbarara,Western,2002-12-31,-0.18628632
Mbarara,Western,2003-01-31,-0.2227337
Mbarara,Western,2003-02-28,-0.12914224
Mbarara,Western,2003-03-31,0.07974526
Mbarara,Western,2003-04-30,0.8424321
Mbarara,Western,2003-05-31,1.3716226
Mbarara,Western,2003-06-30,1.2127112
Mbarara,Western,2003-07-31,1.1774666
Mbarara,Western,2003-08-31,0.41418085
Mbarara,Western,2003-09-30,0.21152522
Mbarara,Western,2003-10-31,0.13187796
Mbarara,Western,2003-11-30,-0.10565113
Mbarara,Western,2003-12-31,-0.48892707
Mbarara,Western,2004-01-31,-0.14897296
Mbarara,Western,2004-02-29,-0.04949493
Mbarara,Western,2004-03-31,0.6368013
Mbarara,Western,2004-04-30,1.0561833
Mbarara,Western,2004-05-31,1.1696429
Mbarara,Western,2004-06-30,1.4205141
Mbarara,Western,2004-07-31,1.0049007
Mbarara,Western,2004-08-31,0.41070998
Mbarara,Western,2004-09-30,0.2820927
Mbarara,Western,2004-10-31,0.041059226
Mbarara,Western,2004-11-30,-0.16303238
Mbarara,Western,2004-12-31,-0.23530924
Mbarara,Western,2005-01-31,-0.040753685
Mbarara,Western,2005-02-28,0.2804343
Mbarara,Western,2005-03-31,0.40145534
Mbarara,Western,2005-04-30,1.0388749
Mbarara,Western,2005-05-31,0.7646313
Mbarara,Western,2005-06-30,0.99224484
Mbarara,Western,2005-07-31,1.1554656
Mbarara,Western,2005-08-31,0.50153244
Mbarara,Western,2005-09-30,-0.09111394
Mbarara,Western,2005-10-31,-0.19179201
Mbarara,Western,2005-11-30,-0.32317007
Mbarara,Western,2005-12-31,-0.4061513
Mbarara,Western,2006-01-31,-0.09088192
Mbarara,Western,2006-02-28,-0.038711324
Mbarara,Western,2006-03-31,0.33352256
Mbarara,Western,2006-04-30,1.1201081
Mbarara,Western,2006-05-31,0.9552294
Mbarara,Western,2006-06-30,1.4409649
Mbarara,Western,2006-07-31,1.0244955
Mbarara,Western,2006-08-31,0.6518279
Mbarara,Western,2006-09-30,0.35571402
Mbarara,Western,2006-10-31,0.050473265
Mbarara,Western,2006-11-30,-0.23642589
Mbarara,Western,2006-12-31,-0.5421925
Mbarara,Western,2007-01-31,-0.4189149
Mbarara,Western,2007-02-28,-0.07366739
Mbarara,Western,2007-03-31,0.57932997
Mbarara,Western,2007-04-30,0.90662444
Mbarara,Western,2007-05-31,1.3742218
Mbarara,Western,2007-06-30,0.9681449
Mbarara,Western,2007-07-31,0.7329093
Mbarara,Western,2007-08-31,0.5811564
Mbarara,Western,2007-09-30,0.03219931
Mbarara,Western,2007-10-31,-0.17216396
Mbarara,Western,2007-11-30,-0.14036931
Mbarara,Western,2007-12-31,-0.28094578
Mbarara,Western,2008-01-31,-0.34642863
Mbarara,Western,2008-02-29,-0.04117238
Mbarara,Western,2008-03-31,0.5116123
Mbarara,Western,2008-04-30,1.1993852
Mbarara,Western,2008-05-31,1.2025533
Mbarara,Western,2008-06-30,1.2198403
Mbarara,Western,2008-07-31,0.72536373
Mbarara,Western,2008-08-31,0.40115243
Mbarara,Western,2008-09-30,0.028885204
Mbarara,Western,2008-10-31,-0.03585699
Mbarara,Western,2008-11-30,-0.25448695
Mbarara,Western,2008-12-31,-0.20902498
Mbarara,Western,2009-01-31,-0.25121933
Mbarara,Western,2009-02-28,0.50981265
Mbarara,Western,2009-03-31,0.47167885
Mbarara,Western,2009-04-30,1.1603801
Mbarara,Western,2009-05-31,0.86701155
Mbarara,Western,2009-06-30,1.3243641
Mbarara,Western,2009-07-31,1.5487137
Mbarara,Western,2009-08-31,0.7842664
Mbarara,Western,2009-09-30,0.19841418
Mbarara,Western,2009-10-31,-0.012121692
Mbarara,Western,2009-11-30,0.1777774
Mbarara,Western,2009-12-31,-0.15290749
Mbarara,Western,2010-01-31,-0.056492344
Mbarara,Western,2010-02-28,0.39435363
Mbarara,Western,2010-03-31,0.26957095
Mbarara,Western,2010-04-30,1.1864133
Mbarara,Western,2010-05-31,1.1234307
Mbarara,Western,2010-06-30,1.0582728
Mbarara,Western,2010-07-31,1.0928476
Mbarara,Western,2010-08-31,0.6692447
Mbarara,Western,2010-09-30,0.29657227
Mbarara,Western,2010-10-31,-0.1557337
Mbarara,Western,2010-11-30,-0.0658613
Mbarara,Western,2010-12-31,-0.07287639
Mbarara,Western,2011-01-31,-0.22546656
Mbarara,Western,2011-02-28,0.23414244
Mbarara,Western,2011-03-31,0.44649053
Mbarara,Western,2011-04-30,1.2824354
Mbarara,Western,2011-05-31,1.2745278
Mbarara,Western,2011-06-30,0.8187592
Mbarara,Western,2011-07-31,0.704795
Mbarara,Western,2011-08-31,0.38641596
Mbarara,Western,2011-09-30,0.0160237
Mbarara,Western,2011-10-31,0.1233628
Mbarara,Western,2011-11-30,-0.3251778
Mbarara,Western,2011-12-31,-0.45795646
Mbarara,Western,2012-01-31,-0.7697221
Mbarara,Western,2012-02-29,-0.19700319
Mbarara,Western,2012-03-31,0.27399138
Mbarara,Western,2012-04-30,0.7083724
Mbarara,Western,2012-05-31,1.084512
Mbarara,Western,2012-06-30,1.0746878
Mbarara,Western,2012-07-31,0.40048718
Mbarara,Western,2012-08-31,0.20530313
Mbarara,Western,2012-09-30,-0.22806664
Mbarara,Western,2012-10-31,-0.33914575
Mbarara,Western,2012-11-30,-0.14358428
Mbarara,Western,2012-12-31,-0.34298575
Mbarara,Western,2013-01-31,-0.33907735
Mbarara,Western,2013-02-28,0.016176429
Mbarara,Western,2013-03-31,0.47211292
Mbarara,Western,2013-04-30,0.7478535
Mbarara,Western,2013-05-31,1.3222365
Mbarara,Western,2013-06-30,1.169324
Mbarara,Western,2013-07-31,0.595142
Mbarara,Western,2013-08-31,0.34507594
Mbarara,Western,2013-09-30,-0.21448714
Mbarara,Western,2013-10-31,-0.20554647
Mbarara,Western,2013-11-30,-0.27924216
Mbarara,Western,2013-12-31,-0.20994158
Mbarara,Western,2014-01-31,-0.15713438
Mbarara,Western,2014-02-28,-0.19389492
Mbarara,Western,2014-03-31,0.2780013
Mbarara,Western,2014-04-30,0.98294604
Mbarara,Western,2014-05-31,1.3185773
Mbarara,Western,2014-06-30,1.0427461
Mbarara,Western,2014-07-31,0.7055784
Mbarara,Western,2014-08-31,0.19158897
Mbarara,Western,2014-09-30,0.247926
Mbarara,Western,2014-10-31,0.09928432
Mbarara,Western,2014-11-30,-0.20252901
Mbarara,Western,2014-12-31,-0.3777055
Mbarara,Western,2015-01-31,-0.58128566
Mbarara,Western,2015-02-28,-0.06511041
Mbarara,Western,2015-03-31,0.5212307
Mbarara,Western,2015-04-30,0.6109374
Mbarara,Western,2015-05-31,1.3352001
Mbarara,Western,2015-06-30,0.60542905
Mbarara,Western,2015-07-31,0.9793134
Mbarara,Western,2015-08-31,0.83742845
Mbarara,Western,2015-09-30,0.22413975
Mbarara,Western,2015-10-31,-0.076220505
Mbarara,Western,2015-11-30,-0.14702973
Mbarara,Western,2015-12-31,-0.57800686
Mbarara,Western,2016-01-31,-0.39611152
Mbarara,Western,2016-02-29,-0.07796353
Mbarara,Western,2016-03-31,0.27361956
Mbarara,Western,2016-04-30,0.80863994
Mbarara,Western,2016-05-31,0.9808357
Mbarara,Western,2016-06-30,1.1908102
Mbarara,Western,2016-07-31,0.66748136
Mbarara,Western,2016-08-31,0.8122149
Mbarara,Western,2016-09-30,0.16982843
Mbarara,Western,2016-10-31,0.051585905
Mbarara,Western,2016-11-30,0.12146632
Mbarara,Western,2016-12-31,-0.24039946
Mbarara,Western,2017-01-31,-0.35510936
Mbarara,Western,2017-02-28,-0.036039717
Mbarara,Western,2017-03-31,0.57464683
Mbarara,Western,2017-04-30,1.3562456
Mbarara,Western,2017-05-31,1.5591955
Mbarara,Western,2017-06-30,1.1566122
Mbarara,Western,2017-07-31,0.29744753
Mbarara,Western,2017-08-31,0.32701424
Mbarara,Western,2017-09-30,-0.01686465
Mbarara,Western,2017-10-31,-0.102220535
Mbarara,Western,2017-11-30,-0.12986952
Mbarara,Western,2017-12-31,-0.20979586
Mbarara,Western,2018-01-31,-0.24328506
Mbarara,Western,2018-02-28,0.16381484
Mbarara,Western,2018-03-31,0.2767998
Mbarara,Western,2018-04-30,0.56041235
Mbarara,Western,2018-05-31,1.4014121
Mbarara,Western,2018-06-30,1.1394079
Mbarara,Western,2018-07-31,1.6430602
Mbarara,Western,2018-08-31,0.62716186
Mbarara,Western,2018-09-30,0.30259323
Mbarara,Western,2018-10-31,0.18134093
Mbarara,Western,2018-11-30,-0.08122684
Mbarara,Western,2018-12-31,-0.20220394
Mbarara,Western,2019-01-31,-0.078386925
Mbarara,Western,2019-02-28,-0.010360219
Mbarara,Western,2019-03-31,0.16360253
Mbarara,Western,2019-04-30,0.8264696
Mbarara,Western,2019-05-31,1.4610456
Mbarara,Western,2019-06-30,0.4307573
Mbarara,Western,2019-07-31,0.5246643
Mbarara,Western,2019-08-31,0.48077857
Mbarara,Western,2019-09-30,0.11788474
Mbarara,Western,2019-10-31,0.14913866
Mbarara,Western,2019-11-30,-0.16982551
Mbarara,Western,2019-12-31,-0.45868823
Mbarara,Western,2020-01-31,-0.4670735
Mbarara,Western,2020-02-29,-0.023169134
Mbarara,Western,2020-03-31,0.5292785
Mbarara,Western,2020-04-30,0.93733656
Mbarara,Western,2020-05-31,1.467452
Mbarara,Western,2020-06-30,1.0502965
Mbarara,Western,2020-07-31,1.0008178
Mbarara,Western,2020-08-31,0.25001055
Mbarara,Western,2020-09-30,0.113500535
Mbarara,Western,2020-10-31,-0.077032186
Mbarara,Western,2020-11-30,-0.1854135
Mbarara,Western,2020-12-31,-0.3146512
Mbarara,Western,2021-01-31,0.024090039
Mbarara,Western,2021-02-28,0.042284444
Mbarara,Western,2021-03-31,0.46126407
Mbarara,Western,2021-04-30,1.129549
Mbarara,Western,2021-05-31,1.0063937
Mbarara,Western,2021-06-30,1.4006717
Mbarara,Western,2021-07-31,1.2834036
Mbarara,Western,2021-08-31,0.5695994
Mbarara,Western,2021-09-30,0.09770203
Mbarara,Western,2021-10-31,-0.11149322
Mbarara,Western,2021-11-30,-0.21140638
Mbarara,Western,2021-12-31,0.07868232
Mbarara,Western,2022-01-31,-0.52727157
Mbarara,Western,2022-02-28,0.090814434
Mbarara,Western,2022-03-31,0.34351078
Mbarara,Western,2022-04-30,0.7999611
Mbarara,Western,2022-05-31,1.1661861
Mbarara,Western,2022-06-30,1.544438
Mbarara,Western,2022-07-31,1.4719443
Mbarara,Western,2022-08-31,0.54515743
Mbarara,Western,2022-09-30,0.034237757
Mbarara,Western,2022-10-31,-0.31563094
Mbarara,Western,2022-11-30,-0.22019216
Mbarara,Western,2022-12-31,-0.4385182
Mbarara,Western,2023-01-31,-0.49047768
Mbarara,Western,2023-02-28,-0.2545328
Mbarara,Western,2023-03-31,0.09979492
Mbarara,Western,2023-04-30,0.78341806
Mbarara,Western,2023-05-31,1.108244
Mbarara,Western,2023-06-30,0.67418885
Mbarara,Western,2023-07-31,1.4463811
Mbarara,Western,2023-08-31,0.8195858
Mbarara,Western,2023-09-30,-0.007666502
Mbarara,Western,2023-10-31,-0.15463088
Mbarara,Western,2023-11-30,0.07276766
Mbarara,Western,2023-12-31,-0.38841307
Mbarara,Western,2024-01-31,-0.568158
Mbarara,Western,2024-02-29,-0.094010755
Mbarara,Western,2024-03-31,0.6840577
Mbarara,Western,2024-04-30,1.075402
Mbarara,Western,2024-05-31,1.1009352
Mbarara,Western,2024-06-30,1.3747886
Mbarara,Western,2024-07-31,0.3403558
Mbarara,Western,2024-08-31,0.35419765
Mbarara,Western,2024-09-30,0.29036176
Mbarara,Western,2024-10-31,0.11564755
Mbarara,Western,2024-11-30,-0.22549361
Mbarara,Western,2024-12-31,-0.42147902
Mbarara,Western,2025-01-31,-0.40218538
Mbarara,Western,2025-02-28,0.0038244613
Mbarara,Western,2025-03-31,0.47995216
Mbarara,Western,2025-04-30,0.7997599
Mbarara,Western,2025-05-31,1.3082247
Mbarara,Western,2025-06-30,1.1614419
Mbarara,Western,2025-07-31,0.9230826
Mbarara,Western,2025-08-31,0.38859314
Mbarara,Western,2025-09-30,0.16973487
Mbarara,Western,2025-10-31,-0.22808713
Mbarara,Western,2025-11-30,-0.34543353
Mitooma,Western,1981-01-31,0.20819047
Mitooma,Western,1981-02-28,0.12275446
Mitooma,Western,1981-03-31,0.27409416
Mitooma,Western,1981-04-30,0.33716768
Mitooma,Western,1981-05-31,0.37197334
Mitooma,Western,1981-06-30,0.3433813
Mitooma,Western,1981-07-31,0.18079871
Mitooma,Western,1981-08-31,0.24971546
Mitooma,Western,1981-09-30,0.2753398
Mitooma,Western,1981-10-31,0.36920938
Mitooma,Western,1981-11-30,0.12947193
Mitooma,Western,1981-12-31,0.19193704
Mitooma,Western,1982-01-31,0.14366509
Mitooma,Western,1982-02-28,0.14300916
Mitooma,Western,1982-03-31,0.30942038
Mitooma,Western,1982-04-30,0.3925794
Mitooma,Western,1982-05-31,0.4073096
Mitooma,Western,1982-06-30,0.4049007
Mitooma,Western,1982-07-31,0.5745078
Mitooma,Western,1982-08-31,0.3371713
Mitooma,Western,1982-09-30,0.3437439
Mitooma,Western,1982-10-31,0.35624325
Mitooma,Western,1982-11-30,0.18187231
Mitooma,Western,1982-12-31,0.084290475
Mitooma,Western,1983-01-31,0.10393393
Mitooma,Western,1983-02-28,0.22510946
Mitooma,Western,1983-03-31,0.3802946
Mitooma,Western,1983-04-30,0.41934815
Mitooma,Western,1983-05-31,0.44540536
Mitooma,Western,1983-06-30,0.39979333
Mitooma,Western,1983-07-31,0.36688116
Mitooma,Western,1983-08-31,0.31096956
Mitooma,Western,1983-09-30,0.26482633
Mitooma,Western,1983-10-31,0.2638586
Mitooma,Western,1983-11-30,0.24151866
Mitooma,Western,1983-12-31,0.37138283
Mitooma,Western,1984-01-31,0.14861342
Mitooma,Western,1984-02-29,0.30022874
Mitooma,Western,1984-03-31,0.4999009
Mitooma,Western,1984-04-30,0.5594488
Mitooma,Western,1984-05-31,0.5815778
Mitooma,Western,1984-06-30,0.5866339
Mitooma,Western,1984-07-31,0.4332141
Mitooma,Western,1984-08-31,0.36309108
Mitooma,Western,1984-09-30,0.3472506
Mitooma,Western,1984-10-31,0.36854824
Mitooma,Western,1984-11-30,0.28203908
Mitooma,Western,1984-12-31,0.21409465
Mitooma,Western,1985-01-31,0.2957212
Mitooma,Western,1985-02-28,0.34039047
Mitooma,Western,1985-03-31,0.32991645
Mitooma,Western,1985-04-30,0.32160535
Mitooma,Western,1985-05-31,0.42472494
Mitooma,Western,1985-06-30,0.33556384
Mitooma,Western,1985-07-31,0.40132558
Mitooma,Western,1985-08-31,0.4557993
