District,Region,Date,Dewpoint_Temperature
Rwampara,Western,2015-06-30,288.33582
Rwampara,Western,2015-07-31,285.94827
Rwampara,Western,2015-08-31,286.21674
Rwampara,Western,2015-09-30,288.33463
Rwampara,Western,2015-10-31,289.64893
Rwampara,Western,2015-11-30,289.94678
Rwampara,Western,2015-12-31,289.75186
Rwampara,Western,2016-01-31,289.55978
Rwampara,Western,2016-02-29,288.58633
Rwampara,Western,2016-03-31,289.7858
Rwampara,Western,2016-04-30,290.82748
Rwampara,Western,2016-05-31,289.44046
Rwampara,Western,2016-06-30,286.90848
Rwampara,Western,2016-07-31,285.67493
Rwampara,Western,2016-08-31,285.66504
Rwampara,Western,2016-09-30,287.6986
Rwampara,Western,2016-10-31,288.92508
Rwampara,Western,2016-11-30,289.3608
Rwampara,Western,2016-12-31,287.9572
Rwampara,Western,2017-01-31,286.1744
Rwampara,Western,2017-02-28,288.21463
Rwampara,Western,2017-03-31,288.7867
Rwampara,Western,2017-04-30,289.1058
Rwampara,Western,2017-05-31,288.89377
Rwampara,Western,2017-06-30,286.8022
Rwampara,Western,2017-07-31,286.86304
Rwampara,Western,2017-08-31,288.30112
Rwampara,Western,2017-09-30,289.08118
Rwampara,Western,2017-10-31,289.24655
Rwampara,Western,2017-11-30,289.18896
Rwampara,Western,2017-12-31,288.28775
Rwampara,Western,2018-01-31,287.1258
Rwampara,Western,2018-02-28,288.24005
Rwampara,Western,2018-03-31,289.44464
Rwampara,Western,2018-04-30,289.94894
Rwampara,Western,2018-05-31,289.55856
Rwampara,Western,2018-06-30,287.16284
Rwampara,Western,2018-07-31,285.36932
Rwampara,Western,2018-08-31,287.8731
Rwampara,Western,2018-09-30,289.05765
Rwampara,Western,2018-10-31,289.1699
Rwampara,Western,2018-11-30,289.71744
Rwampara,Western,2018-12-31,289.09723
Rwampara,Western,2019-01-31,288.25876
Rwampara,Western,2019-02-28,287.63443
Rwampara,Western,2019-03-31,288.1177
Rwampara,Western,2019-04-30,289.7896
Rwampara,Western,2019-05-31,290.1936
Rwampara,Western,2019-06-30,288.89365
Rwampara,Western,2019-07-31,287.21915
Rwampara,Western,2019-08-31,287.81732
Rwampara,Western,2019-09-30,289.00385
Rwampara,Western,2019-10-31,289.57553
Rwampara,Western,2019-11-30,289.38788
Rwampara,Western,2019-12-31,289.58008
Rwampara,Western,2020-01-31,288.83853
Rwampara,Western,2020-02-29,289.40942
Rwampara,Western,2020-03-31,290.16006
Rwampara,Western,2020-04-30,290.22577
Rwampara,Western,2020-05-31,289.51343
Rwampara,Western,2020-06-30,287.71423
Rwampara,Western,2020-07-31,286.01566
Rwampara,Western,2020-08-31,287.4662
Rwampara,Western,2020-09-30,288.65793
Rwampara,Western,2020-10-31,289.31296
Rwampara,Western,2020-11-30,289.72623
Rwampara,Western,2020-12-31,289.00772
Rwampara,Western,2021-01-31,288.34723
Rwampara,Western,2021-02-28,288.40048
Rwampara,Western,2021-03-31,288.47937
Rwampara,Western,2021-04-30,289.55438
Rwampara,Western,2021-05-31,289.4976
Rwampara,Western,2021-06-30,286.38007
Rwampara,Western,2021-07-31,284.47778
Rwampara,Western,2021-08-31,286.5628
Rwampara,Western,2021-09-30,288.83618
Rwampara,Western,2021-10-31,289.1901
Rwampara,Western,2021-11-30,288.9604
Rwampara,Western,2021-12-31,289.27692
Rwampara,Western,2022-01-31,287.47122
Rwampara,Western,2022-02-28,287.72992
Rwampara,Western,2022-03-31,288.33755
Rwampara,Western,2022-04-30,289.78528
Rwampara,Western,2022-05-31,289.60147
Rwampara,Western,2022-06-30,286.6888
Rwampara,Western,2022-07-31,284.6594
Rwampara,Western,2022-08-31,287.64987
Rwampara,Western,2022-09-30,289.09006
Rwampara,Western,2022-10-31,288.85248
Rwampara,Western,2022-11-30,289.5751
Rwampara,Western,2022-12-31,289.06573
Rwampara,Western,2023-01-31,287.1911
Rwampara,Western,2023-02-28,286.80005
Rwampara,Western,2023-03-31,289.1438
Rwampara,Western,2023-04-30,289.91406
Rwampara,Western,2023-05-31,289.8384
Rwampara,Western,2023-06-30,288.45422
Rwampara,Western,2023-07-31,283.91653
Rwampara,Western,2023-08-31,286.27658
Rwampara,Western,2023-09-30,289.33582
Rwampara,Western,2023-10-31,289.76334
Rwampara,Western,2023-11-30,290.4309
Rwampara,Western,2023-12-31,290.08072
Rwampara,Western,2024-01-31,288.92963
Rwampara,Western,2024-02-29,289.3269
Rwampara,Western,2024-03-31,289.7865
Rwampara,Western,2024-04-30,290.75766
Rwampara,Western,2024-05-31,289.81314
Rwampara,Western,2024-06-30,285.4324
Rwampara,Western,2024-07-31,286.13394
Rwampara,Western,2024-08-31,286.59515
Rwampara,Western,2024-09-30,287.9827
Rwampara,Western,2024-10-31,289.25406
Rwampara,Western,2024-11-30,289.66986
Rwampara,Western,2024-12-31,288.6983
Rwampara,Western,2025-01-31,286.9917
Rwampara,Western,2025-02-28,286.72308
Rwampara,Western,2025-03-31,288.38892
Rwampara,Western,2025-04-30,290.06967
Rwampara,Western,2025-05-31,289.61804
Rwampara,Western,2025-06-30,287.97305
Rwampara,Western,2025-07-31,286.2073
Rwampara,Western,2025-08-31,286.44382
Rwampara,Western,2025-09-30,287.21518
Rwampara,Western,2025-10-31,289.1561
Rwampara,Western,2025-11-30,289.94324
Serere,Eastern,1981-01-31,290.29492
Serere,Eastern,1981-02-28,288.6537
Serere,Eastern,1981-03-31,291.91644
Serere,Eastern,1981-04-30,292.97443
Serere,Eastern,1981-05-31,292.8136
Serere,Eastern,1981-06-30,292.08417
Serere,Eastern,1981-07-31,291.70172
Serere,Eastern,1981-08-31,292.09296
Serere,Eastern,1981-09-30,292.30365
Serere,Eastern,1981-10-31,292.59863
Serere,Eastern,1981-11-30,291.9874
Serere,Eastern,1981-12-31,291.5868
Serere,Eastern,1982-01-31,291.5652
Serere,Eastern,1982-02-28,290.6848
Serere,Eastern,1982-03-31,291.65088
Serere,Eastern,1982-04-30,292.63684
Serere,Eastern,1982-05-31,292.86932
Serere,Eastern,1982-06-30,292.45483
Serere,Eastern,1982-07-31,291.51175
Serere,Eastern,1982-08-31,291.27502
Serere,Eastern,1982-09-30,291.7578
Serere,Eastern,1982-10-31,292.22974
Serere,Eastern,1982-11-30,292.06958
Serere,Eastern,1982-12-31,290.797
Serere,Eastern,1983-01-31,290.5432
Serere,Eastern,1983-02-28,291.03098
Serere,Eastern,1983-03-31,293.01685
Serere,Eastern,1983-04-30,293.3089
Serere,Eastern,1983-05-31,293.4029
Serere,Eastern,1983-06-30,292.74304
Serere,Eastern,1983-07-31,291.93103
Serere,Eastern,1983-08-31,292.00122
Serere,Eastern,1983-09-30,292.12308
Serere,Eastern,1983-10-31,292.5229
Serere,Eastern,1983-11-30,292.3605
Serere,Eastern,1983-12-31,290.96613
Serere,Eastern,1984-01-31,289.88654
Serere,Eastern,1984-02-29,289.43307
Serere,Eastern,1984-03-31,291.79425
Serere,Eastern,1984-04-30,292.91208
Serere,Eastern,1984-05-31,292.7262
Serere,Eastern,1984-06-30,291.79263
Serere,Eastern,1984-07-31,291.4652
Serere,Eastern,1984-08-31,291.71576
Serere,Eastern,1984-09-30,291.74976
Serere,Eastern,1984-10-31,291.90952
Serere,Eastern,1984-11-30,292.02875
Serere,Eastern,1984-12-31,290.6596
Serere,Eastern,1985-01-31,289.96207
Serere,Eastern,1985-02-28,290.06488
Serere,Eastern,1985-03-31,290.13968
Serere,Eastern,1985-04-30,292.3622
Serere,Eastern,1985-05-31,292.5095
Serere,Eastern,1985-06-30,291.83234
Serere,Eastern,1985-07-31,291.12476
Serere,Eastern,1985-08-31,291.0975
Serere,Eastern,1985-09-30,291.93536
Serere,Eastern,1985-10-31,292.05322
Serere,Eastern,1985-11-30,292.02936
Serere,Eastern,1985-12-31,291.7245
Serere,Eastern,1986-01-31,290.90442
Serere,Eastern,1986-02-28,291.70776
Serere,Eastern,1986-03-31,292.22253
Serere,Eastern,1986-04-30,292.9223
Serere,Eastern,1986-05-31,292.79883
Serere,Eastern,1986-06-30,291.9286
Serere,Eastern,1986-07-31,291.33795
Serere,Eastern,1986-08-31,291.47345
Serere,Eastern,1986-09-30,291.85986
Serere,Eastern,1986-10-31,292.25604
Serere,Eastern,1986-11-30,292.29135
Serere,Eastern,1986-12-31,291.54987
Serere,Eastern,1987-01-31,291.568
Serere,Eastern,1987-02-28,291.89883
Serere,Eastern,1987-03-31,292.9668
Serere,Eastern,1987-04-30,293.06787
Serere,Eastern,1987-05-31,293.1261
Serere,Eastern,1987-06-30,292.3652
Serere,Eastern,1987-07-31,292.03992
Serere,Eastern,1987-08-31,292.26605
Serere,Eastern,1987-09-30,292.59845
Serere,Eastern,1987-10-31,293.0321
Serere,Eastern,1987-11-30,292.79358
Serere,Eastern,1987-12-31,291.33157
Serere,Eastern,1988-01-31,292.18274
Serere,Eastern,1988-02-29,291.35962
Serere,Eastern,1988-03-31,292.66284
Serere,Eastern,1988-04-30,293.41306
Serere,Eastern,1988-05-31,293.06195
Serere,Eastern,1988-06-30,292.2801
Serere,Eastern,1988-07-31,291.6767
Serere,Eastern,1988-08-31,291.91364
Serere,Eastern,1988-09-30,292.46002
Serere,Eastern,1988-10-31,292.40076
Serere,Eastern,1988-11-30,292.1297
Serere,Eastern,1988-12-31,290.45837
Serere,Eastern,1989-01-31,288.13794
Serere,Eastern,1989-02-28,290.43222
Serere,Eastern,1989-03-31,291.68243
Serere,Eastern,1989-04-30,292.53345
Serere,Eastern,1989-05-31,292.57715
Serere,Eastern,1989-06-30,291.9764
Serere,Eastern,1989-07-31,291.44785
Serere,Eastern,1989-08-31,291.4693
Serere,Eastern,1989-09-30,292.14822
Serere,Eastern,1989-10-31,292.43823
Serere,Eastern,1989-11-30,292.29773
Serere,Eastern,1989-12-31,292.38666
Serere,Eastern,1990-01-31,290.76678
Serere,Eastern,1990-02-28,292.6409
Serere,Eastern,1990-03-31,292.81598
Serere,Eastern,1990-04-30,293.25897
Serere,Eastern,1990-05-31,293.1391
Serere,Eastern,1990-06-30,292.19894
Serere,Eastern,1990-07-31,291.36145
Serere,Eastern,1990-08-31,291.8827
Serere,Eastern,1990-09-30,292.3888
Serere,Eastern,1990-10-31,292.1971
Serere,Eastern,1990-11-30,292.59814
Serere,Eastern,1990-12-31,291.82492
Serere,Eastern,1991-01-31,292.0022
Serere,Eastern,1991-02-28,292.4806
Serere,Eastern,1991-03-31,292.1068
Serere,Eastern,1991-04-30,293.09888
Serere,Eastern,1991-05-31,293.20667
Serere,Eastern,1991-06-30,293.00714
Serere,Eastern,1991-07-31,291.72626
Serere,Eastern,1991-08-31,292.00327
Serere,Eastern,1991-09-30,292.06177
Serere,Eastern,1991-10-31,291.99966
Serere,Eastern,1991-11-30,292.51953
Serere,Eastern,1991-12-31,291.21622
Serere,Eastern,1992-01-31,290.805
Serere,Eastern,1992-02-29,290.97772
Serere,Eastern,1992-03-31,291.0498
Serere,Eastern,1992-04-30,292.94943
Serere,Eastern,1992-05-31,293.05316
Serere,Eastern,1992-06-30,292.39487
Serere,Eastern,1992-07-31,291.46198
Serere,Eastern,1992-08-31,290.7032
Serere,Eastern,1992-09-30,291.7237
Serere,Eastern,1992-10-31,291.86414
Serere,Eastern,1992-11-30,291.80994
Serere,Eastern,1992-12-31,291.59225
Serere,Eastern,1993-01-31,289.71002
Serere,Eastern,1993-02-28,290.68024
Serere,Eastern,1993-03-31,291.48242
Serere,Eastern,1993-04-30,292.7008
Serere,Eastern,1993-05-31,292.95453
Serere,Eastern,1993-06-30,292.62204
Serere,Eastern,1993-07-31,291.16406
Serere,Eastern,1993-08-31,291.00873
Serere,Eastern,1993-09-30,291.44128
Serere,Eastern,1993-10-31,292.05432
Serere,Eastern,1993-11-30,291.77527
Serere,Eastern,1993-12-31,291.00146
Serere,Eastern,1994-01-31,290.62964
Serere,Eastern,1994-02-28,290.0362
Serere,Eastern,1994-03-31,292.49506
Serere,Eastern,1994-04-30,292.8804
Serere,Eastern,1994-05-31,292.91516
Serere,Eastern,1994-06-30,292.0922
Serere,Eastern,1994-07-31,291.76276
Serere,Eastern,1994-08-31,291.38968
Serere,Eastern,1994-09-30,291.82068
Serere,Eastern,1994-10-31,292.37427
Serere,Eastern,1994-11-30,292.31598
Serere,Eastern,1994-12-31,291.80084
Serere,Eastern,1995-01-31,291.19064
Serere,Eastern,1995-02-28,291.54437
Serere,Eastern,1995-03-31,292.46295
Serere,Eastern,1995-04-30,293.31702
Serere,Eastern,1995-05-31,293.1301
Serere,Eastern,1995-06-30,292.9124
Serere,Eastern,1995-07-31,291.78497
Serere,Eastern,1995-08-31,291.46335
Serere,Eastern,1995-09-30,292.21924
Serere,Eastern,1995-10-31,292.43243
Serere,Eastern,1995-11-30,292.43158
Serere,Eastern,1995-12-31,291.216
Serere,Eastern,1996-01-31,291.53778
Serere,Eastern,1996-02-29,292.27582
Serere,Eastern,1996-03-31,292.42722
Serere,Eastern,1996-04-30,293.17465
Serere,Eastern,1996-05-31,293.1524
Serere,Eastern,1996-06-30,292.2428
Serere,Eastern,1996-07-31,291.59927
Serere,Eastern,1996-08-31,291.16492
Serere,Eastern,1996-09-30,291.98132
Serere,Eastern,1996-10-31,292.05466
Serere,Eastern,1996-11-30,291.99384
Serere,Eastern,1996-12-31,291.0391
Serere,Eastern,1997-01-31,290.3465
Serere,Eastern,1997-02-28,289.30673
Serere,Eastern,1997-03-31,290.11823
Serere,Eastern,1997-04-30,292.7646
Serere,Eastern,1997-05-31,292.71725
Serere,Eastern,1997-06-30,292.3524
Serere,Eastern,1997-07-31,291.62662
Serere,Eastern,1997-08-31,291.29916
Serere,Eastern,1997-09-30,290.0798
Serere,Eastern,1997-10-31,292.43542
Serere,Eastern,1997-11-30,292.737
Serere,Eastern,1997-12-31,292.63605
Serere,Eastern,1998-01-31,292.12122
Serere,Eastern,1998-02-28,292.37067
Serere,Eastern,1998-03-31,293.17343
Serere,Eastern,1998-04-30,293.95587
Serere,Eastern,1998-05-31,293.6966
Serere,Eastern,1998-06-30,292.44427
Serere,Eastern,1998-07-31,291.3365
Serere,Eastern,1998-08-31,291.1875
Serere,Eastern,1998-09-30,291.92484
Serere,Eastern,1998-10-31,292.58252
Serere,Eastern,1998-11-30,291.3833
Serere,Eastern,1998-12-31,288.38602
Serere,Eastern,1999-01-31,290.5064
Serere,Eastern,1999-02-28,284.85242
Serere,Eastern,1999-03-31,292.13544
Serere,Eastern,1999-04-30,292.75714
Serere,Eastern,1999-05-31,292.7421
Serere,Eastern,1999-06-30,292.1073
Serere,Eastern,1999-07-31,291.17935
Serere,Eastern,1999-08-31,291.73474
Serere,Eastern,1999-09-30,292.14325
Serere,Eastern,1999-10-31,292.04193
Serere,Eastern,1999-11-30,291.64243
Serere,Eastern,1999-12-31,291.42206
Serere,Eastern,2000-01-31,288.54218
Serere,Eastern,2000-02-29,289.56607
Serere,Eastern,2000-03-31,291.53223
Serere,Eastern,2000-04-30,292.704
Serere,Eastern,2000-05-31,292.96478
Serere,Eastern,2000-06-30,291.94315
Serere,Eastern,2000-07-31,290.95578
Serere,Eastern,2000-08-31,290.9966
Serere,Eastern,2000-09-30,291.19138
Serere,Eastern,2000-10-31,292.05316
Serere,Eastern,2000-11-30,292.0186
Serere,Eastern,2000-12-31,292.1891
Serere,Eastern,2001-01-31,290.25656
Serere,Eastern,2001-02-28,290.67572
Serere,Eastern,2001-03-31,291.1929
Serere,Eastern,2001-04-30,292.99805
Serere,Eastern,2001-05-31,293.15045
Serere,Eastern,2001-06-30,291.9729
Serere,Eastern,2001-07-31,291.58334
Serere,Eastern,2001-08-31,291.72296
Serere,Eastern,2001-09-30,291.9895
Serere,Eastern,2001-10-31,292.6173
Serere,Eastern,2001-11-30,292.32318
Serere,Eastern,2001-12-31,291.80487
Serere,Eastern,2002-01-31,290.9261
Serere,Eastern,2002-02-28,289.48254
Serere,Eastern,2002-03-31,292.74078
Serere,Eastern,2002-04-30,293.06396
Serere,Eastern,2002-05-31,292.9349
Serere,Eastern,2002-06-30,291.69263
Serere,Eastern,2002-07-31,291.23816
Serere,Eastern,2002-08-31,291.17075
Serere,Eastern,2002-09-30,291.42
Serere,Eastern,2002-10-31,292.07785
Serere,Eastern,2002-11-30,292.54126
Serere,Eastern,2002-12-31,291.86273
Serere,Eastern,2003-01-31,290.97443
Serere,Eastern,2003-02-28,289.0797
Serere,Eastern,2003-03-31,290.79297
Serere,Eastern,2003-04-30,292.5121
Serere,Eastern,2003-05-31,293.1363
Serere,Eastern,2003-06-30,292.19342
Serere,Eastern,2003-07-31,291.37646
Serere,Eastern,2003-08-31,291.27118
Serere,Eastern,2003-09-30,292.1317
Serere,Eastern,2003-10-31,292.66983
Serere,Eastern,2003-11-30,292.46506
Serere,Eastern,2003-12-31,289.82935
Serere,Eastern,2004-01-31,290.77063
Serere,Eastern,2004-02-29,288.83282
Serere,Eastern,2004-03-31,292.1827
Serere,Eastern,2004-04-30,293.05325
Serere,Eastern,2004-05-31,292.7027
Serere,Eastern,2004-06-30,291.51093
Serere,Eastern,2004-07-31,290.53442
Serere,Eastern,2004-08-31,291.2483
Serere,Eastern,2004-09-30,291.70404
Serere,Eastern,2004-10-31,292.23157
Serere,Eastern,2004-11-30,292.0053
Serere,Eastern,2004-12-31,291.82074
Serere,Eastern,2005-01-31,290.01855
Serere,Eastern,2005-02-28,288.005
Serere,Eastern,2005-03-31,292.76505
Serere,Eastern,2005-04-30,293.28192
Serere,Eastern,2005-05-31,292.9631
Serere,Eastern,2005-06-30,292.3133
Serere,Eastern,2005-07-31,291.44116
Serere,Eastern,2005-08-31,291.90308
Serere,Eastern,2005-09-30,291.93143
Serere,Eastern,2005-10-31,291.97775
Serere,Eastern,2005-11-30,290.68542
Serere,Eastern,2005-12-31,287.29663
Serere,Eastern,2006-01-31,287.61432
Serere,Eastern,2006-02-28,289.25006
Serere,Eastern,2006-03-31,292.31586
Serere,Eastern,2006-04-30,292.92883
Serere,Eastern,2006-05-31,292.93256
Serere,Eastern,2006-06-30,292.1664
Serere,Eastern,2006-07-31,291.76056
Serere,Eastern,2006-08-31,291.2365
Serere,Eastern,2006-09-30,291.55197
Serere,Eastern,2006-10-31,291.98157
Serere,Eastern,2006-11-30,292.3036
Serere,Eastern,2006-12-31,291.69092
Serere,Eastern,2007-01-31,291.13058
Serere,Eastern,2007-02-28,291.4071
Serere,Eastern,2007-03-31,291.59067
Serere,Eastern,2007-04-30,292.16656
Serere,Eastern,2007-05-31,293.06708
Serere,Eastern,2007-06-30,291.61975
Serere,Eastern,2007-07-31,291.51898
Serere,Eastern,2007-08-31,291.87823
Serere,Eastern,2007-09-30,292.10855
Serere,Eastern,2007-10-31,291.9939
Serere,Eastern,2007-11-30,291.90982
Serere,Eastern,2007-12-31,289.97937
Serere,Eastern,2008-01-31,289.91254
Serere,Eastern,2008-02-29,290.53464
Serere,Eastern,2008-03-31,291.39
Serere,Eastern,2008-04-30,292.47714
Serere,Eastern,2008-05-31,292.7229
Serere,Eastern,2008-06-30,291.79016
Serere,Eastern,2008-07-31,291.19385
Serere,Eastern,2008-08-31,291.5718
Serere,Eastern,2008-09-30,292.17126
Serere,Eastern,2008-10-31,292.15503
Serere,Eastern,2008-11-30,291.14798
Serere,Eastern,2008-12-31,289.4926
Serere,Eastern,2009-01-31,288.9161
Serere,Eastern,2009-02-28,290.27448
Serere,Eastern,2009-03-31,290.95013
Serere,Eastern,2009-04-30,293.04517
Serere,Eastern,2009-05-31,292.95618
Serere,Eastern,2009-06-30,292.35242
Serere,Eastern,2009-07-31,290.99088
Serere,Eastern,2009-08-31,291.38147
Serere,Eastern,2009-09-30,292.34946
Serere,Eastern,2009-10-31,292.40662
Serere,Eastern,2009-11-30,292.336
Serere,Eastern,2009-12-31,291.93954
Serere,Eastern,2010-01-31,291.5762
Serere,Eastern,2010-02-28,292.3365
Serere,Eastern,2010-03-31,292.3052
Serere,Eastern,2010-04-30,293.71625
Serere,Eastern,2010-05-31,293.50684
Serere,Eastern,2010-06-30,292.95276
Serere,Eastern,2010-07-31,291.71918
Serere,Eastern,2010-08-31,291.6187
Serere,Eastern,2010-09-30,292.14478
Serere,Eastern,2010-10-31,292.49323
Serere,Eastern,2010-11-30,292.09406
Serere,Eastern,2010-12-31,291.00266
Serere,Eastern,2011-01-31,289.6418
Serere,Eastern,2011-02-28,289.01117
Serere,Eastern,2011-03-31,291.52667
Serere,Eastern,2011-04-30,293.03345
Serere,Eastern,2011-05-31,293.2902
Serere,Eastern,2011-06-30,292.34842
Serere,Eastern,2011-07-31,291.61414
Serere,Eastern,2011-08-31,291.8993
Serere,Eastern,2011-09-30,292.4828
Serere,Eastern,2011-10-31,292.41684
Serere,Eastern,2011-11-30,292.1261
Serere,Eastern,2011-12-31,291.162
Serere,Eastern,2012-01-31,287.0717
Serere,Eastern,2012-02-29,286.78513
Serere,Eastern,2012-03-31,290.15442
Serere,Eastern,2012-04-30,292.46893
Serere,Eastern,2012-05-31,292.95288
Serere,Eastern,2012-06-30,292.51514
Serere,Eastern,2012-07-31,291.5005
Serere,Eastern,2012-08-31,291.82245
Serere,Eastern,2012-09-30,292.28107
Serere,Eastern,2012-10-31,291.89215
Serere,Eastern,2012-11-30,292.206
Serere,Eastern,2012-12-31,291.5045
Serere,Eastern,2013-01-31,290.0733
Serere,Eastern,2013-02-28,288.98337
Serere,Eastern,2013-03-31,292.06818
Serere,Eastern,2013-04-30,293.06335
Serere,Eastern,2013-05-31,292.84204
Serere,Eastern,2013-06-30,291.62112
Serere,Eastern,2013-07-31,290.57095
Serere,Eastern,2013-08-31,291.58615
Serere,Eastern,2013-09-30,292.016
Serere,Eastern,2013-10-31,291.9753
Serere,Eastern,2013-11-30,291.64603
Serere,Eastern,2013-12-31,289.9046
Serere,Eastern,2014-01-31,289.45483
Serere,Eastern,2014-02-28,288.2439
Serere,Eastern,2014-03-31,290.34598
Serere,Eastern,2014-04-30,292.9369
Serere,Eastern,2014-05-31,292.83887
Serere,Eastern,2014-06-30,292.3637
Serere,Eastern,2014-07-31,291.3031
Serere,Eastern,2014-08-31,291.4242
Serere,Eastern,2014-09-30,291.53845
Serere,Eastern,2014-10-31,292.2738
Serere,Eastern,2014-11-30,291.79462
Serere,Eastern,2014-12-31,289.92532
Serere,Eastern,2015-01-31,286.02084
Serere,Eastern,2015-02-28,288.4491
Serere,Eastern,2015-03-31,288.3437
Serere,Eastern,2015-04-30,292.75128
Serere,Eastern,2015-05-31,293.13394
Serere,Eastern,2015-06-30,292.54117
Serere,Eastern,2015-07-31,291.49677
Serere,Eastern,2015-08-31,291.4968
Serere,Eastern,2015-09-30,292.18848
Serere,Eastern,2015-10-31,292.91833
Serere,Eastern,2015-11-30,292.74985
Serere,Eastern,2015-12-31,292.37698
Serere,Eastern,2016-01-31,291.5116
Serere,Eastern,2016-02-29,290.62167
Serere,Eastern,2016-03-31,291.9818
Serere,Eastern,2016-04-30,293.4779
Serere,Eastern,2016-05-31,293.10828
Serere,Eastern,2016-06-30,291.94055
Serere,Eastern,2016-07-31,291.28537
Serere,Eastern,2016-08-31,291.07162
Serere,Eastern,2016-09-30,290.95074
Serere,Eastern,2016-10-31,290.8769
Serere,Eastern,2016-11-30,291.31512
Serere,Eastern,2016-12-31,287.44946
Serere,Eastern,2017-01-31,284.67676
Serere,Eastern,2017-02-28,288.8723
Serere,Eastern,2017-03-31,291.93304
Serere,Eastern,2017-04-30,292.38965
Serere,Eastern,2017-05-31,292.76843
Serere,Eastern,2017-06-30,291.98764
Serere,Eastern,2017-07-31,291.59152
Serere,Eastern,2017-08-31,291.60162
Serere,Eastern,2017-09-30,292.07642
Serere,Eastern,2017-10-31,291.70734
Serere,Eastern,2017-11-30,291.01593
Serere,Eastern,2017-12-31,288.11948
Serere,Eastern,2018-01-31,288.76355
Serere,Eastern,2018-02-28,287.30106
Serere,Eastern,2018-03-31,292.16895
Serere,Eastern,2018-04-30,292.5142
Serere,Eastern,2018-05-31,292.7778
Serere,Eastern,2018-06-30,291.86484
Serere,Eastern,2018-07-31,290.72836
Serere,Eastern,2018-08-31,291.40192
Serere,Eastern,2018-09-30,291.64813
Serere,Eastern,2018-10-31,292.11362
Serere,Eastern,2018-11-30,291.48694
Serere,Eastern,2018-12-31,291.09113
Serere,Eastern,2019-01-31,288.6867
Serere,Eastern,2019-02-28,288.50296
Serere,Eastern,2019-03-31,290.23322
Serere,Eastern,2019-04-30,292.5869
Serere,Eastern,2019-05-31,293.21088
Serere,Eastern,2019-06-30,292.41602
Serere,Eastern,2019-07-31,291.9596
Serere,Eastern,2019-08-31,291.41742
Serere,Eastern,2019-09-30,292.193
Serere,Eastern,2019-10-31,292.49646
Serere,Eastern,2019-11-30,292.0647
Serere,Eastern,2019-12-31,292.10495
Serere,Eastern,2020-01-31,290.57245
Serere,Eastern,2020-02-29,291.5825
Serere,Eastern,2020-03-31,293.14062
Serere,Eastern,2020-04-30,292.99994
Serere,Eastern,2020-05-31,293.22086
Serere,Eastern,2020-06-30,292.26614
Serere,Eastern,2020-07-31,291.4687
Serere,Eastern,2020-08-31,291.94492
Serere,Eastern,2020-09-30,291.92313
Serere,Eastern,2020-10-31,292.4333
Serere,Eastern,2020-11-30,292.17908
Serere,Eastern,2020-12-31,291.4632
Serere,Eastern,2021-01-31,291.008
Serere,Eastern,2021-02-28,290.09363
Serere,Eastern,2021-03-31,291.05966
Serere,Eastern,2021-04-30,292.78735
Serere,Eastern,2021-05-31,292.7481
Serere,Eastern,2021-06-30,291.8756
Serere,Eastern,2021-07-31,290.6895
Serere,Eastern,2021-08-31,291.2713
Serere,Eastern,2021-09-30,292.337
Serere,Eastern,2021-10-31,292.63177
Serere,Eastern,2021-11-30,291.66687
Serere,Eastern,2021-12-31,290.27795
Serere,Eastern,2022-01-31,288.30096
Serere,Eastern,2022-02-28,291.0421
Serere,Eastern,2022-03-31,291.53845
Serere,Eastern,2022-04-30,292.62512
Serere,Eastern,2022-05-31,293.08972
Serere,Eastern,2022-06-30,291.84427
Serere,Eastern,2022-07-31,290.67273
Serere,Eastern,2022-08-31,291.3579
Serere,Eastern,2022-09-30,292.0037
Serere,Eastern,2022-10-31,291.39362
Serere,Eastern,2022-11-30,292.14
Serere,Eastern,2022-12-31,291.85504
Serere,Eastern,2023-01-31,288.97052
Serere,Eastern,2023-02-28,288.2046
Serere,Eastern,2023-03-31,291.85278
Serere,Eastern,2023-04-30,292.8822
Serere,Eastern,2023-05-31,293.2107
Serere,Eastern,2023-06-30,292.5164
Serere,Eastern,2023-07-31,291.65973
Serere,Eastern,2023-08-31,291.242
Serere,Eastern,2023-09-30,292.5452
Serere,Eastern,2023-10-31,292.81674
Serere,Eastern,2023-11-30,292.87268
Serere,Eastern,2023-12-31,292.73013
Serere,Eastern,2024-01-31,291.7517
Serere,Eastern,2024-02-29,291.55313
Serere,Eastern,2024-03-31,291.90717
Serere,Eastern,2024-04-30,293.51575
Serere,Eastern,2024-05-31,293.3465
Serere,Eastern,2024-06-30,291.91693
Serere,Eastern,2024-07-31,292.045
Serere,Eastern,2024-08-31,291.757
Serere,Eastern,2024-09-30,291.62842
Serere,Eastern,2024-10-31,292.50452
Serere,Eastern,2024-11-30,292.15485
Serere,Eastern,2024-12-31,290.89075
Serere,Eastern,2025-01-31,288.89352
Serere,Eastern,2025-02-28,286.99963
Serere,Eastern,2025-03-31,291.01355
Serere,Eastern,2025-04-30,292.59393
Serere,Eastern,2025-05-31,292.80103
Serere,Eastern,2025-06-30,291.7196
Serere,Eastern,2025-07-31,291.37772
Serere,Eastern,2025-08-31,291.24277
Serere,Eastern,2025-09-30,291.4854
Serere,Eastern,2025-10-31,291.78937
Serere,Eastern,2025-11-30,292.87405
Sironko,Eastern,1981-01-31,285.10147
